cell,complete,expected_seeds,group,included_seeds,mean,metric,metric_label,n_seeds,sd,table
C6|D1,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3786,mean_false_ejections,mean_false_ejections,10,0.07962160510816144,crossplay
C6|D1,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1.0,mean_rounds_played,mean_rounds_played,10,0.0,crossplay
C6|D1,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5071999999999999,same_target_vote_rate,same_target_vote_rate,10,0.06764088178674853,crossplay
C6|D10,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.38939999999999997,any_false_ejection_rate,any_false_ejection_rate,10,0.06799379056616535,crossplay
C6|D10,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.6464000000000001,coalition_favorable_rate,coalition_favorable_rate,10,0.08131584511438508,crossplay
C6|D10,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.17099999999999999,creator_ejection_rate,creator_ejection_rate,10,0.04048868154599917,crossplay
C6|D10,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.38939999999999997,false_ejection_rate,false_ejection_rate,10,0.06799379056616535,crossplay
C6|D10,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.38939999999999997,false_ejections_per_meeting,false_ejections_per_meeting,10,0.06799379056616535,crossplay
C6|D10,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.38939999999999997,mean_false_ejections,mean_false_ejections,10,0.06799379056616535,crossplay
C6|D10,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1.0,mean_rounds_played,mean_rounds_played,10,0.0,crossplay
C6|D10,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5307999999999999,same_target_vote_rate,same_target_vote_rate,10,0.08225272707400717,crossplay
C6|D2,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.36639999999999995,any_false_ejection_rate,any_false_ejection_rate,10,0.0669845753389042,crossplay
C6|D2,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.6182000000000001,coalition_favorable_rate,coalition_favorable_rate,10,0.061791405371441246,crossplay
C6|D2,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.183,creator_ejection_rate,creator_ejection_rate,10,0.03722902093797257,crossplay
C6|D2,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.36639999999999995,false_ejection_rate,false_ejection_rate,10,0.0669845753389042,crossplay
C6|D2,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.36639999999999995,false_ejections_per_meeting,false_ejections_per_meeting,10,0.0669845753389042,crossplay
C6|D2,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.36639999999999995,mean_false_ejections,mean_false_ejections,10,0.0669845753389042,crossplay
C6|D2,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1.0,mean_rounds_played,mean_rounds_played,10,0.0,crossplay
C6|D2,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5287999999999999,same_target_vote_rate,same_target_vote_rate,10,0.07355844237369659,crossplay
C6|D3,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.36619999999999997,any_false_ejection_rate,any_false_ejection_rate,10,0.08543457535837973,crossplay
C6|D3,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.6132000000000001,coalition_favorable_rate,coalition_favorable_rate,10,0.09015147746370486,crossplay
C6|D3,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.20959999999999995,creator_ejection_rate,creator_ejection_rate,10,0.07598128424523737,crossplay
C6|D3,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.36619999999999997,false_ejection_rate,false_ejection_rate,10,0.08543457535837973,crossplay
C6|D3,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.36619999999999997,false_ejections_per_meeting,false_ejections_per_meeting,10,0.08543457535837973,crossplay
C6|D3,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.36619999999999997,mean_false_ejections,mean_false_ejections,10,0.08543457535837973,crossplay
C6|D3,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1.0,mean_rounds_played,mean_rounds_played,10,0.0,crossplay
C6|D3,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5337999999999999,same_target_vote_rate,same_target_vote_rate,10,0.08472937310441207,crossplay
C6|D4,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.4126,any_false_ejection_rate,any_false_ejection_rate,10,0.04727273115773099,crossplay
C6|D4,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.673,coalition_favorable_rate,coalition_favorable_rate,10,0.06430655746759682,crossplay
C6|D4,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.15259999999999999,creator_ejection_rate,creator_ejection_rate,10,0.033467065070669766,crossplay
C6|D4,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.4126,false_ejection_rate,false_ejection_rate,10,0.04727273115773099,crossplay
C6|D4,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.4126,false_ejections_per_meeting,false_ejections_per_meeting,10,0.04727273115773099,crossplay
C6|D4,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.4126,mean_false_ejections,mean_false_ejections,10,0.04727273115773099,crossplay
C6|D4,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1.0,mean_rounds_played,mean_rounds_played,10,0.0,crossplay
C6|D4,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5054,same_target_vote_rate,same_target_vote_rate,10,0.06525199017824836,crossplay
C6|D5,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.35439999999999994,any_false_ejection_rate,any_false_ejection_rate,10,0.057656453816261256,crossplay
C6|D5,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5902,coalition_favorable_rate,coalition_favorable_rate,10,0.0781704689906759,crossplay
C6|D5,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.1944,creator_ejection_rate,creator_ejection_rate,10,0.04806292172188917,crossplay
C6|D5,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.35439999999999994,false_ejection_rate,false_ejection_rate,10,0.057656453816261256,crossplay
C6|D5,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.35439999999999994,false_ejections_per_meeting,false_ejections_per_meeting,10,0.057656453816261256,crossplay
C6|D5,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.35439999999999994,mean_false_ejections,mean_false_ejections,10,0.057656453816261256,crossplay
C6|D5,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1.0,mean_rounds_played,mean_rounds_played,10,0.0,crossplay
C6|D5,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5202,same_target_vote_rate,same_target_vote_rate,10,0.10729999482240848,crossplay
C6|D6,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5722000000000002,any_false_ejection_rate,any_false_ejection_rate,10,0.04962481458123771,crossplay
C6|D6,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.7504,coalition_favorable_rate,coalition_favorable_rate,10,0.04877886609770442,crossplay
C6|D6,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.11940000000000002,creator_ejection_rate,creator_ejection_rate,10,0.03760673698510237,crossplay
C6|D6,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5722000000000002,false_ejection_rate,false_ejection_rate,10,0.04962481458123771,crossplay
C6|D6,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5722000000000002,false_ejections_per_meeting,false_ejections_per_meeting,10,0.04962481458123771,crossplay
C6|D6,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5722000000000002,mean_false_ejections,mean_false_ejections,10,0.04962481458123771,crossplay
C6|D6,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1.0,mean_rounds_played,mean_rounds_played,10,0.0,crossplay
C6|D6,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5412,same_target_vote_rate,same_target_vote_rate,10,0.09832463238341313,crossplay
C6|D7,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.2742,any_false_ejection_rate,any_false_ejection_rate,10,0.06423879063480431,crossplay
C6|D7,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5402,coalition_favorable_rate,coalition_favorable_rate,10,0.104394337862634,crossplay
C6|D7,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.22359999999999997,creator_ejection_rate,creator_ejection_rate,10,0.06414428180975205,crossplay
C6|D7,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.2742,false_ejection_rate,false_ejection_rate,10,0.06423879063480431,crossplay
C6|D7,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.2742,false_ejections_per_meeting,false_ejections_per_meeting,10,0.06423879063480431,crossplay
C6|D7,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.2742,mean_false_ejections,mean_false_ejections,10,0.06423879063480431,crossplay
C6|D7,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1.0,mean_rounds_played,mean_rounds_played,10,0.0,crossplay
C6|D7,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.511,same_target_vote_rate,same_target_vote_rate,10,0.07162401831787993,crossplay
C6|D8,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.4082,any_false_ejection_rate,any_false_ejection_rate,10,0.07782287581424885,crossplay
C6|D8,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.6792,coalition_favorable_rate,coalition_favorable_rate,10,0.0618543091106477,crossplay
C6|D8,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.159,creator_ejection_rate,creator_ejection_rate,10,0.04375944342526409,crossplay
C6|D8,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.4082,false_ejection_rate,false_ejection_rate,10,0.07782287581424885,crossplay
C6|D8,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.4082,false_ejections_per_meeting,false_ejections_per_meeting,10,0.07782287581424885,crossplay
C6|D8,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.4082,mean_false_ejections,mean_false_ejections,10,0.07782287581424885,crossplay
C6|D8,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1.0,mean_rounds_played,mean_rounds_played,10,0.0,crossplay
C6|D8,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5094,same_target_vote_rate,same_target_vote_rate,10,0.08714763973344951,crossplay
C6|D9,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3176,any_false_ejection_rate,any_false_ejection_rate,10,0.06550860842498318,crossplay
C6|D9,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5488000000000001,coalition_favorable_rate,coalition_favorable_rate,10,0.08931442585980535,crossplay
C6|D9,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.21900000000000003,creator_ejection_rate,creator_ejection_rate,10,0.06387661717891942,crossplay
C6|D9,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3176,false_ejection_rate,false_ejection_rate,10,0.06550860842498318,crossplay
C6|D9,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3176,false_ejections_per_meeting,false_ejections_per_meeting,10,0.06550860842498318,crossplay
C6|D9,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3176,mean_false_ejections,mean_false_ejections,10,0.06550860842498318,crossplay
C6|D9,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1.0,mean_rounds_played,mean_rounds_played,10,0.0,crossplay
C6|D9,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5256000000000001,same_target_vote_rate,same_target_vote_rate,10,0.09462816118306902,crossplay
C7|D0,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.101,any_false_ejection_rate,any_false_ejection_rate,10,0.028971250116854353,crossplay
C7|D0,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.13400000000000004,coalition_favorable_rate,coalition_favorable_rate,10,0.03614784456460256,crossplay
C7|D0,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.692,creator_ejection_rate,creator_ejection_rate,10,0.03195830617121834,crossplay
C7|D0,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.101,false_ejection_rate,false_ejection_rate,10,0.028971250116854353,crossplay
C7|D0,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.101,false_ejections_per_meeting,false_ejections_per_meeting,10,0.028971250116854353,crossplay
C7|D0,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.101,mean_false_ejections,mean_false_ejections,10,0.028971250116854353,crossplay
C7|D0,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1.0,mean_rounds_played,mean_rounds_played,10,0.0,crossplay
C7|D0,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5307999999999999,same_target_vote_rate,same_target_vote_rate,10,0.05658582468742109,crossplay
C7|D1,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3738,any_false_ejection_rate,any_false_ejection_rate,10,0.10007308440446022,crossplay
C7|D1,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.606,coalition_favorable_rate,coalition_favorable_rate,10,0.12563792774830732,crossplay
C7|D1,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.16879999999999998,creator_ejection_rate,creator_ejection_rate,10,0.07837346489724695,crossplay
C7|D1,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3738,false_ejection_rate,false_ejection_rate,10,0.10007308440446022,crossplay
C7|D1,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3738,false_ejections_per_meeting,false_ejections_per_meeting,10,0.10007308440446022,crossplay
C7|D1,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3738,mean_false_ejections,mean_false_ejections,10,0.10007308440446022,crossplay
C7|D1,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1.0,mean_rounds_played,mean_rounds_played,10,0.0,crossplay
C7|D1,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5018,same_target_vote_rate,same_target_vote_rate,10,0.06397534247227163,crossplay
C7|D10,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.325,any_false_ejection_rate,any_false_ejection_rate,10,0.0745609370470445,crossplay
C7|D10,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5793999999999999,coalition_favorable_rate,coalition_favorable_rate,10,0.08674893531207044,crossplay
C7|D10,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.2032,creator_ejection_rate,creator_ejection_rate,10,0.0737455083377964,crossplay
C7|D10,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.325,false_ejection_rate,false_ejection_rate,10,0.0745609370470445,crossplay
C7|D10,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.325,false_ejections_per_meeting,false_ejections_per_meeting,10,0.0745609370470445,crossplay
C7|D10,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.325,mean_false_ejections,mean_false_ejections,10,0.0745609370470445,crossplay
C7|D10,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1.0,mean_rounds_played,mean_rounds_played,10,0.0,crossplay
C7|D10,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5384,same_target_vote_rate,same_target_vote_rate,10,0.07962579146650077,crossplay
C7|D2,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3524,any_false_ejection_rate,any_false_ejection_rate,10,0.06262267959773041,crossplay
C7|D2,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5938,coalition_favorable_rate,coalition_favorable_rate,10,0.04802267982711687,crossplay
C7|D2,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.21959999999999996,creator_ejection_rate,creator_ejection_rate,10,0.06360153736786206,crossplay
C7|D2,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3524,false_ejection_rate,false_ejection_rate,10,0.06262267959773041,crossplay
C7|D2,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3524,false_ejections_per_meeting,false_ejections_per_meeting,10,0.06262267959773041,crossplay
C7|D2,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3524,mean_false_ejections,mean_false_ejections,10,0.06262267959773041,crossplay
C7|D2,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1.0,mean_rounds_played,mean_rounds_played,10,0.0,crossplay
C7|D2,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5025999999999999,same_target_vote_rate,same_target_vote_rate,10,0.05245145904124647,crossplay
C7|D3,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",multigen_none_n7_r1_k10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.4024,any_false_ejection_rate,any_false_ejection_rate,10,0.05456738952891186,crossplay
