presentation_table,cell,complete,expected_seeds,group,included_seeds,mean,metric,metric_label,n_seeds,sd,table
Loop_descriptors_multigen_none_n9_r8_k3,d_stage_mean,True,"[0, 1, 2, 3, 4]",multigen_none_n9_r8_k3,"[0, 1, 2, 3, 4]",0.3304,coalition_game_win_rate,coalition_game_win_rate,5,0.043522918611283934,loop_h3
Loop_descriptors_multigen_none_n9_r8_k3,d_stage_mean,True,"[0, 1, 2, 3, 4]",multigen_none_n9_r8_k3,"[0, 1, 2, 3, 4]",0.2516,false_ejection_rate,terminal-meeting false ejection,5,0.031671403154545856,loop_h3
Loop_descriptors_multigen_none_n9_r8_k3,d_stage_mean,True,"[0, 1, 2, 3, 4]",multigen_none_n9_r8_k3,"[0, 1, 2, 3, 4]",2.153533333333333,mean_false_ejections,mean_false_ejections,5,0.07099514850404294,loop_h3
Loop_descriptors_multigen_none_n9_r8_k3,late_minus_early,True,"[0, 1, 2, 3, 4]",multigen_none_n9_r8_k3,"[0, 1, 2, 3, 4]",0.0008000000000000229,any_false_ejection_rate,any_false_ejection_rate,5,0.01495660389259539,loop_h3
Loop_descriptors_multigen_none_n9_r8_k3,late_minus_early,True,"[0, 1, 2, 3, 4]",multigen_none_n9_r8_k3,"[0, 1, 2, 3, 4]",-0.07019999999999997,coalition_game_win_rate,coalition_game_win_rate,5,0.030326556019436183,loop_h3
Loop_descriptors_multigen_none_n9_r8_k3,late_minus_early,True,"[0, 1, 2, 3, 4]",multigen_none_n9_r8_k3,"[0, 1, 2, 3, 4]",-0.1048,false_ejection_rate,terminal-meeting false ejection,5,0.049931953697006475,loop_h3
Loop_descriptors_multigen_none_n9_r8_k3,late_minus_early,True,"[0, 1, 2, 3, 4]",multigen_none_n9_r8_k3,"[0, 1, 2, 3, 4]",0.07799999999999999,mean_false_ejections,mean_false_ejections,5,0.16523468158955004,loop_h3
Loop_descriptors_multigen_none_n9_r8_k3,matrix_adaptation_gain,True,"[0, 1, 2, 3, 4]",multigen_none_n9_r8_k3,"[0, 1, 2, 3, 4]",0.0324,any_false_ejection_rate,any_false_ejection_rate,5,0.018412556102350958,loop_h3
Loop_descriptors_multigen_none_n9_r8_k3,matrix_adaptation_gain,True,"[0, 1, 2, 3, 4]",multigen_none_n9_r8_k3,"[0, 1, 2, 3, 4]",0.41773333333333335,coalition_game_win_rate,coalition_game_win_rate,5,0.08811810256695272,loop_h3
Loop_descriptors_multigen_none_n9_r8_k3,matrix_adaptation_gain,True,"[0, 1, 2, 3, 4]",multigen_none_n9_r8_k3,"[0, 1, 2, 3, 4]",0.21346666666666664,false_ejection_rate,terminal-meeting false ejection,5,0.0662661301118452,loop_h3
Loop_descriptors_multigen_none_n9_r8_k3,matrix_adaptation_gain,True,"[0, 1, 2, 3, 4]",multigen_none_n9_r8_k3,"[0, 1, 2, 3, 4]",-0.122,mean_false_ejections,mean_false_ejections,5,0.11086428139346273,loop_h3
Finite_observed-policy_response_gaps_multigen_none_n9_r8_k3,0,True,"[0, 1, 2, 3, 4]",multigen_none_n9_r8_k3,"[0, 1, 2, 3, 4]",0.05039999999999998,any_false_ejection_rate,any_false_ejection_rate,5,0.020947553556441824,restricted_pool_gap
Finite_observed-policy_response_gaps_multigen_none_n9_r8_k3,0,True,"[0, 1, 2, 3, 4]",multigen_none_n9_r8_k3,"[0, 1, 2, 3, 4]",0.7979999999999999,coalition_game_win_rate,coalition_game_win_rate,5,0.07948584779695064,restricted_pool_gap
Finite_observed-policy_response_gaps_multigen_none_n9_r8_k3,1,True,"[0, 1, 2, 3, 4]",multigen_none_n9_r8_k3,"[0, 1, 2, 3, 4]",0.5416,any_false_ejection_rate,any_false_ejection_rate,5,0.05555897767237983,restricted_pool_gap
Finite_observed-policy_response_gaps_multigen_none_n9_r8_k3,1,True,"[0, 1, 2, 3, 4]",multigen_none_n9_r8_k3,"[0, 1, 2, 3, 4]",0.744,coalition_game_win_rate,coalition_game_win_rate,5,0.0307245829914744,restricted_pool_gap
Finite_observed-policy_response_gaps_multigen_none_n9_r8_k3,2,True,"[0, 1, 2, 3, 4]",multigen_none_n9_r8_k3,"[0, 1, 2, 3, 4]",0.6168,any_false_ejection_rate,any_false_ejection_rate,5,0.06662732172314899,restricted_pool_gap
Finite_observed-policy_response_gaps_multigen_none_n9_r8_k3,2,True,"[0, 1, 2, 3, 4]",multigen_none_n9_r8_k3,"[0, 1, 2, 3, 4]",0.6644,coalition_game_win_rate,coalition_game_win_rate,5,0.100860299424501,restricted_pool_gap
Finite_observed-policy_response_gaps_multigen_none_n9_r8_k3,3,True,"[0, 1, 2, 3, 4]",multigen_none_n9_r8_k3,"[0, 1, 2, 3, 4]",0.4952,any_false_ejection_rate,any_false_ejection_rate,5,0.09248351204403958,restricted_pool_gap
Finite_observed-policy_response_gaps_multigen_none_n9_r8_k3,3,True,"[0, 1, 2, 3, 4]",multigen_none_n9_r8_k3,"[0, 1, 2, 3, 4]",0.6699999999999999,coalition_game_win_rate,coalition_game_win_rate,5,0.03258834147360064,restricted_pool_gap
Generation_stages_multigen_rwbal_n7_r1_k4,C0,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.23379999999999995,coalition_favorable_rate,coalition_favorable_rate,5,0.07811977982559859,stages
Generation_stages_multigen_rwbal_n7_r1_k4,C0,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.1854,false_ejection_rate,false_ejection_rate,5,0.07069158365746236,stages
Generation_stages_multigen_rwbal_n7_r1_k4,C1,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.7134,coalition_favorable_rate,coalition_favorable_rate,5,0.02869320477046785,stages
Generation_stages_multigen_rwbal_n7_r1_k4,C1,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.5264,false_ejection_rate,false_ejection_rate,5,0.04868572686116537,stages
Generation_stages_multigen_rwbal_n7_r1_k4,C2,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.798,coalition_favorable_rate,coalition_favorable_rate,5,0.03524911346402913,stages
Generation_stages_multigen_rwbal_n7_r1_k4,C2,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.6043999999999999,false_ejection_rate,false_ejection_rate,5,0.06150447138216864,stages
Generation_stages_multigen_rwbal_n7_r1_k4,C3,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.731,coalition_favorable_rate,coalition_favorable_rate,5,0.061534543144481035,stages
Generation_stages_multigen_rwbal_n7_r1_k4,C3,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.5574,false_ejection_rate,false_ejection_rate,5,0.07320040983491828,stages
Generation_stages_multigen_rwbal_n7_r1_k4,C4,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.736,coalition_favorable_rate,coalition_favorable_rate,5,0.06034484236453022,stages
Generation_stages_multigen_rwbal_n7_r1_k4,C4,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.504,false_ejection_rate,false_ejection_rate,5,0.08802272433866154,stages
Generation_stages_multigen_rwbal_n7_r1_k4,D1,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.6908000000000001,coalition_favorable_rate,coalition_favorable_rate,5,0.06536589324716675,stages
Generation_stages_multigen_rwbal_n7_r1_k4,D1,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.3952,false_ejection_rate,false_ejection_rate,5,0.04465646649702595,stages
Generation_stages_multigen_rwbal_n7_r1_k4,D2,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.7334,coalition_favorable_rate,coalition_favorable_rate,5,0.06753369529353477,stages
Generation_stages_multigen_rwbal_n7_r1_k4,D2,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.3934,false_ejection_rate,false_ejection_rate,5,0.04636054356885822,stages
Generation_stages_multigen_rwbal_n7_r1_k4,D3,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.6759999999999999,coalition_favorable_rate,coalition_favorable_rate,5,0.14554037240573492,stages
Generation_stages_multigen_rwbal_n7_r1_k4,D3,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.3586,false_ejection_rate,false_ejection_rate,5,0.08231221051581594,stages
Generation_stages_multigen_rwbal_n7_r1_k4,D4,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.6788000000000001,coalition_favorable_rate,coalition_favorable_rate,5,0.11266410253492459,stages
Generation_stages_multigen_rwbal_n7_r1_k4,D4,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.3708,false_ejection_rate,false_ejection_rate,5,0.10073579304298944,stages
multigen_rwbal_n7_r1_k4_matrix,C0|D0,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.23600000000000004,coalition_favorable_rate,coalition_favorable_rate,5,0.07939773296511682,crossplay
multigen_rwbal_n7_r1_k4_matrix,C0|D0,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.18519999999999998,false_ejection_rate,false_ejection_rate,5,0.06911729161360418,crossplay
multigen_rwbal_n7_r1_k4_matrix,C0|D1,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.6752,coalition_favorable_rate,coalition_favorable_rate,5,0.0796944163665184,crossplay
multigen_rwbal_n7_r1_k4_matrix,C0|D1,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.3856,false_ejection_rate,false_ejection_rate,5,0.052180456111459966,crossplay
multigen_rwbal_n7_r1_k4_matrix,C0|D2,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.7504,coalition_favorable_rate,coalition_favorable_rate,5,0.03260061349115998,crossplay
multigen_rwbal_n7_r1_k4_matrix,C0|D2,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.43879999999999997,false_ejection_rate,false_ejection_rate,5,0.020620378270051226,crossplay
multigen_rwbal_n7_r1_k4_matrix,C0|D3,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.6971999999999999,coalition_favorable_rate,coalition_favorable_rate,5,0.06527786761223134,crossplay
multigen_rwbal_n7_r1_k4_matrix,C0|D3,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.4507999999999999,false_ejection_rate,false_ejection_rate,5,0.041124202119919614,crossplay
multigen_rwbal_n7_r1_k4_matrix,C0|D4,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.6976000000000001,coalition_favorable_rate,coalition_favorable_rate,5,0.08160147057498414,crossplay
multigen_rwbal_n7_r1_k4_matrix,C0|D4,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.4104,false_ejection_rate,false_ejection_rate,5,0.09106481208458074,crossplay
multigen_rwbal_n7_r1_k4_matrix,C1|D0,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.11080000000000001,coalition_favorable_rate,coalition_favorable_rate,5,0.006099180272790763,crossplay
multigen_rwbal_n7_r1_k4_matrix,C1|D0,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.078,false_ejection_rate,false_ejection_rate,5,0.004690415759823427,crossplay
multigen_rwbal_n7_r1_k4_matrix,C1|D1,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.7016,coalition_favorable_rate,coalition_favorable_rate,5,0.03750733261643646,crossplay
multigen_rwbal_n7_r1_k4_matrix,C1|D1,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.5236000000000001,false_ejection_rate,false_ejection_rate,5,0.05537869626489958,crossplay
multigen_rwbal_n7_r1_k4_matrix,C1|D2,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.7308,coalition_favorable_rate,coalition_favorable_rate,5,0.0708604261912106,crossplay
multigen_rwbal_n7_r1_k4_matrix,C1|D2,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.4024,false_ejection_rate,false_ejection_rate,5,0.054797810175225066,crossplay
multigen_rwbal_n7_r1_k4_matrix,C1|D3,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.6788000000000001,coalition_favorable_rate,coalition_favorable_rate,5,0.09613116040077743,crossplay
multigen_rwbal_n7_r1_k4_matrix,C1|D3,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.4556,false_ejection_rate,false_ejection_rate,5,0.08177285613209313,crossplay
multigen_rwbal_n7_r1_k4_matrix,C1|D4,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.73,coalition_favorable_rate,coalition_favorable_rate,5,0.07368853370776214,crossplay
multigen_rwbal_n7_r1_k4_matrix,C1|D4,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.4396000000000001,false_ejection_rate,false_ejection_rate,5,0.10618286114058142,crossplay
multigen_rwbal_n7_r1_k4_matrix,C2|D0,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.076,coalition_favorable_rate,coalition_favorable_rate,5,0.015811388300841896,crossplay
multigen_rwbal_n7_r1_k4_matrix,C2|D0,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.0524,false_ejection_rate,false_ejection_rate,5,0.013221195104830727,crossplay
multigen_rwbal_n7_r1_k4_matrix,C2|D1,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.7007999999999999,coalition_favorable_rate,coalition_favorable_rate,5,0.053546241698180834,crossplay
multigen_rwbal_n7_r1_k4_matrix,C2|D1,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.39559999999999995,false_ejection_rate,false_ejection_rate,5,0.039354796403996306,crossplay
multigen_rwbal_n7_r1_k4_matrix,C2|D2,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.796,coalition_favorable_rate,coalition_favorable_rate,5,0.031048349392520037,crossplay
multigen_rwbal_n7_r1_k4_matrix,C2|D2,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.5980000000000001,false_ejection_rate,false_ejection_rate,5,0.06889121859859934,crossplay
multigen_rwbal_n7_r1_k4_matrix,C2|D3,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.6759999999999999,coalition_favorable_rate,coalition_favorable_rate,5,0.1526892268629323,crossplay
multigen_rwbal_n7_r1_k4_matrix,C2|D3,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.3548,false_ejection_rate,false_ejection_rate,5,0.0831095662363846,crossplay
multigen_rwbal_n7_r1_k4_matrix,C2|D4,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.6895999999999999,coalition_favorable_rate,coalition_favorable_rate,5,0.08920089685647786,crossplay
multigen_rwbal_n7_r1_k4_matrix,C2|D4,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.406,false_ejection_rate,false_ejection_rate,5,0.09694328238717731,crossplay
multigen_rwbal_n7_r1_k4_matrix,C3|D0,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.0924,coalition_favorable_rate,coalition_favorable_rate,5,0.01352035502492446,crossplay
multigen_rwbal_n7_r1_k4_matrix,C3|D0,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.0668,false_ejection_rate,false_ejection_rate,5,0.012049896265113656,crossplay
multigen_rwbal_n7_r1_k4_matrix,C3|D1,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.7091999999999999,coalition_favorable_rate,coalition_favorable_rate,5,0.06090320188627197,crossplay
multigen_rwbal_n7_r1_k4_matrix,C3|D1,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.4428000000000001,false_ejection_rate,false_ejection_rate,5,0.06796469671822276,crossplay
multigen_rwbal_n7_r1_k4_matrix,C3|D2,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.7624000000000001,coalition_favorable_rate,coalition_favorable_rate,5,0.030932183886689956,crossplay
multigen_rwbal_n7_r1_k4_matrix,C3|D2,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.45120000000000005,false_ejection_rate,false_ejection_rate,5,0.03485971887436844,crossplay
multigen_rwbal_n7_r1_k4_matrix,C3|D3,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.7219999999999999,coalition_favorable_rate,coalition_favorable_rate,5,0.06613622305514583,crossplay
multigen_rwbal_n7_r1_k4_matrix,C3|D3,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.5464,false_ejection_rate,false_ejection_rate,5,0.07951603611850883,crossplay
multigen_rwbal_n7_r1_k4_matrix,C3|D4,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.6844000000000001,coalition_favorable_rate,coalition_favorable_rate,5,0.1255340591234108,crossplay
multigen_rwbal_n7_r1_k4_matrix,C3|D4,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.37720000000000004,false_ejection_rate,false_ejection_rate,5,0.12202130961434567,crossplay
multigen_rwbal_n7_r1_k4_matrix,C4|D0,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.0848,coalition_favorable_rate,coalition_favorable_rate,5,0.03015294347157504,crossplay
multigen_rwbal_n7_r1_k4_matrix,C4|D0,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.06359999999999999,false_ejection_rate,false_ejection_rate,5,0.023681216184985095,crossplay
multigen_rwbal_n7_r1_k4_matrix,C4|D1,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.7228000000000001,coalition_favorable_rate,coalition_favorable_rate,5,0.051099902152548185,crossplay
multigen_rwbal_n7_r1_k4_matrix,C4|D1,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.4448,false_ejection_rate,false_ejection_rate,5,0.052926363940856556,crossplay
multigen_rwbal_n7_r1_k4_matrix,C4|D2,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.7192000000000001,coalition_favorable_rate,coalition_favorable_rate,5,0.04767808720995423,crossplay
multigen_rwbal_n7_r1_k4_matrix,C4|D2,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.41479999999999995,false_ejection_rate,false_ejection_rate,5,0.02179908254950193,crossplay
multigen_rwbal_n7_r1_k4_matrix,C4|D3,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.6908,coalition_favorable_rate,coalition_favorable_rate,5,0.09609994797084959,crossplay
multigen_rwbal_n7_r1_k4_matrix,C4|D3,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.4196000000000001,false_ejection_rate,false_ejection_rate,5,0.05673446924048907,crossplay
multigen_rwbal_n7_r1_k4_matrix,C4|D4,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.7392000000000001,coalition_favorable_rate,coalition_favorable_rate,5,0.06969361520254204,crossplay
multigen_rwbal_n7_r1_k4_matrix,C4|D4,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.5088000000000001,false_ejection_rate,false_ejection_rate,5,0.10446626249655916,crossplay
Loop_descriptors_multigen_rwbal_n7_r1_k4,c_stage_mean,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.7445999999999999,coalition_favorable_rate,coalition_favorable_rate,5,0.020931883575063183,loop_h4
Loop_descriptors_multigen_rwbal_n7_r1_k4,c_stage_mean,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.54805,false_ejection_rate,false_ejection_rate,5,0.01484650632303779,loop_h4
Loop_descriptors_multigen_rwbal_n7_r1_k4,d_stage_mean,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.69475,coalition_favorable_rate,coalition_favorable_rate,5,0.028334497525101813,loop_h4
Loop_descriptors_multigen_rwbal_n7_r1_k4,d_stage_mean,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.37950000000000006,false_ejection_rate,false_ejection_rate,5,0.0184966213130939,loop_h4
Loop_descriptors_multigen_rwbal_n7_r1_k4,late_minus_early,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",-0.022199999999999998,coalition_favorable_rate,coalition_favorable_rate,5,0.03446121007741892,loop_h4
Loop_descriptors_multigen_rwbal_n7_r1_k4,late_minus_early,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",-0.03470000000000003,false_ejection_rate,false_ejection_rate,5,0.059408122340299574,loop_h4
Loop_descriptors_multigen_rwbal_n7_r1_k4,matrix_adaptation_gain,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.04809999999999999,coalition_favorable_rate,coalition_favorable_rate,5,0.023109521847065533,loop_h4
Loop_descriptors_multigen_rwbal_n7_r1_k4,matrix_adaptation_gain,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.16420000000000004,false_ejection_rate,false_ejection_rate,5,0.039698236736661244,loop_h4
Loop_descriptors_multigen_rwbal_n7_r1_k4,parity_gap,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",-0.027200000000000047,coalition_favorable_rate,coalition_favorable_rate,5,0.04334253107514603,loop_h4
Loop_descriptors_multigen_rwbal_n7_r1_k4,parity_gap,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",-0.0124,false_ejection_rate,false_ejection_rate,5,0.05885511872386289,loop_h4
Finite_observed-policy_response_gaps_multigen_rwbal_n7_r1_k4,0,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.0,false_ejection_rate,false_ejection_rate,5,0.0,restricted_pool_gap
Finite_observed-policy_response_gaps_multigen_rwbal_n7_r1_k4,1,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.44560000000000005,false_ejection_rate,false_ejection_rate,5,0.05523404747074039,restricted_pool_gap
Finite_observed-policy_response_gaps_multigen_rwbal_n7_r1_k4,2,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.5456000000000001,false_ejection_rate,false_ejection_rate,5,0.06684908376335462,restricted_pool_gap
Finite_observed-policy_response_gaps_multigen_rwbal_n7_r1_k4,3,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.4795999999999999,false_ejection_rate,false_ejection_rate,5,0.07824832266572875,restricted_pool_gap
Finite_observed-policy_response_gaps_multigen_rwbal_n7_r1_k4,4,True,"[0, 1, 2, 3, 4]",multigen_rwbal_n7_r1_k4,"[0, 1, 2, 3, 4]",0.4708,false_ejection_rate,false_ejection_rate,5,0.10475304291522991,restricted_pool_gap
Generation_stages_multigen_rwfe_n7_r8_k2,C0,True,"[0, 1, 2, 3, 4]",multigen_rwfe_n7_r8_k2,"[0, 1, 2, 3, 4]",0.8518000000000001,any_false_ejection_rate,any_false_ejection_rate,5,0.019524343778985268,stages
Generation_stages_multigen_rwfe_n7_r8_k2,C0,True,"[0, 1, 2, 3, 4]",multigen_rwfe_n7_r8_k2,"[0, 1, 2, 3, 4]",0.47240000000000004,coalition_game_win_rate,coalition_game_win_rate,5,0.06973019432068146,stages
Generation_stages_multigen_rwfe_n7_r8_k2,C0,True,"[0, 1, 2, 3, 4]",multigen_rwfe_n7_r8_k2,"[0, 1, 2, 3, 4]",0.32839999999999997,false_ejection_rate,terminal-meeting false ejection,5,0.04541255333054947,stages
Generation_stages_multigen_rwfe_n7_r8_k2,C0,True,"[0, 1, 2, 3, 4]",multigen_rwfe_n7_r8_k2,"[0, 1, 2, 3, 4]",1.4638,mean_false_ejections,mean_false_ejections,5,0.08772513892835965,stages
Generation_stages_multigen_rwfe_n7_r8_k2,C1,True,"[0, 1, 2, 3, 4]",multigen_rwfe_n7_r8_k2,"[0, 1, 2, 3, 4]",0.901,any_false_ejection_rate,any_false_ejection_rate,5,0.013435028842544414,stages
Generation_stages_multigen_rwfe_n7_r8_k2,C1,True,"[0, 1, 2, 3, 4]",multigen_rwfe_n7_r8_k2,"[0, 1, 2, 3, 4]",0.8952,coalition_game_win_rate,coalition_game_win_rate,5,0.015562776101968455,stages
Generation_stages_multigen_rwfe_n7_r8_k2,C1,True,"[0, 1, 2, 3, 4]",multigen_rwfe_n7_r8_k2,"[0, 1, 2, 3, 4]",0.5376000000000001,false_ejection_rate,terminal-meeting false ejection,5,0.04063619076635998,stages
Generation_stages_multigen_rwfe_n7_r8_k2,C1,True,"[0, 1, 2, 3, 4]",multigen_rwfe_n7_r8_k2,"[0, 1, 2, 3, 4]",1.283,mean_false_ejections,mean_false_ejections,5,0.057004385796182375,stages
