kind,crew,condition,rule,variant,metric,n_replicates,mean,sd,minimum,maximum,replicate_values
voter,5,alibi,soft_credibility,baseline,cred_honest,10,4.9704,0.0035182066138556836,4.965,4.976,"[4.968,4.974,4.965,4.9705,4.968,4.971,4.9665,4.9735,4.976,4.9715]"
voter,5,alibi,soft_credibility,baseline,mean_skips,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,5,alibi,soft_credibility,baseline,mean_top_is_coalition,10,0.5813999999999999,0.01756859571950917,0.5525,0.6105,"[0.5705,0.6105,0.575,0.572,0.596,0.5525,0.599,0.5915,0.5665,0.5805]"
voter,5,alibi,soft_credibility,baseline,n_speakers,10,6.0,0.0,6.0,6.0,"[6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0]"
voter,5,alibi,soft_credibility,baseline,soft_skips,10,0.021149999999999995,0.0044350247400036505,0.01,0.0265,"[0.023,0.0225,0.02,0.0205,0.025,0.0205,0.01,0.0225,0.021,0.0265]"
voter,5,alibi,soft_credibility,baseline,soft_top_is_coalition,10,0.52005,0.02064575554980303,0.479,0.5495,"[0.5095,0.542,0.5215,0.514,0.534,0.479,0.5495,0.5335,0.5055,0.512]"
voter,5,alibi,soft_credibility,baseline,uninformative_share,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,5,alibi,soft_credibility,baseline,weight_minus_share,10,-0.19086425153832973,0.0030073288967186014,-0.19538000657831617,-0.18680452399784142,"[-0.18680452399784142,-0.19538000657831617,-0.1929955199084931,-0.18739356117252987,-0.19071402550829208,-0.18929173862727486,-0.19102248965214313,-0.19269369324447988,-0.1878661899817376,-0.19448076671218922]"
voter,5,alibi,soft_credibility,baseline,weight_on_uninformative,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,5,framer,soft_credibility,baseline,argmax_differs,10,0.008450000000000003,0.0020876621693495657,0.0045,0.012,"[0.007,0.0085,0.012,0.0085,0.007,0.01,0.0045,0.0105,0.008,0.0085]"
voter,5,framer,soft_credibility,baseline,coalition_caught,10,0.6920999999999998,0.012520649610410254,0.6735,0.718,"[0.6865,0.6885,0.6965,0.718,0.6735,0.6945,0.6965,0.7005,0.677,0.6895]"
voter,5,framer,soft_credibility,baseline,coalition_share,10,0.3333333333333332,5.851389114294502e-17,0.33333333333333326,0.33333333333333326,"[0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326]"
voter,5,framer,soft_credibility,baseline,coalition_weight_soft,10,0.1061752723056941,0.0035246041205504266,0.10012862478679489,0.11105922851490911,"[0.10639878520495392,0.10591808326584702,0.10683158372322123,0.10012862478679489,0.1100393654755081,0.10057028981831169,0.11105922851490911,0.10578539544733456,0.10813437812069426,0.10688698869936622]"
voter,5,framer,soft_credibility,baseline,cred_coalition,10,-0.33535,0.08093843682426512,-0.49675,-0.231,"[-0.31525,-0.33175,-0.3205,-0.49675,-0.231,-0.4385,-0.261,-0.366,-0.2715,-0.32125]"
voter,5,framer,soft_credibility,baseline,cred_honest,10,4.475699999999999,0.025334649088638424,4.423,4.5055,"[4.501,4.4745,4.478,4.4495,4.4995,4.423,4.5055,4.486,4.4745,4.4655]"
voter,5,framer,soft_credibility,baseline,mean_skips,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,5,framer,soft_credibility,baseline,mean_top_is_coalition,10,0.7217,0.015333695647893306,0.6925,0.75,"[0.7245,0.72,0.722,0.736,0.7065,0.75,0.6925,0.7195,0.725,0.721]"
voter,5,framer,soft_credibility,baseline,n_speakers,10,6.0,0.0,6.0,6.0,"[6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0]"
voter,5,framer,soft_credibility,baseline,soft_skips,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,5,framer,soft_credibility,baseline,soft_top_is_coalition,10,0.7199,0.015032926823772197,0.691,0.7455,"[0.7205,0.7155,0.72,0.738,0.707,0.7455,0.691,0.717,0.7245,0.72]"
voter,5,framer,soft_credibility,baseline,uninformative_share,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,5,framer,soft_credibility,baseline,weight_minus_share,10,-0.22715806102763922,0.0035246041205504296,-0.23320470854653844,-0.2222741048184242,"[-0.22693454812837935,-0.22741525006748628,-0.22650174961011207,-0.23320470854653844,-0.22329396785782518,-0.23276304351502158,-0.2222741048184242,-0.22754793788599872,-0.22519895521263902,-0.2264463446339671]"
voter,5,framer,soft_credibility,baseline,weight_on_uninformative,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,5,lone_liar,soft_credibility,baseline,argmax_differs,10,0.03185,0.005390578200279941,0.0235,0.0395,"[0.0235,0.0355,0.0325,0.031,0.031,0.0375,0.036,0.0265,0.0255,0.0395]"
voter,5,lone_liar,soft_credibility,baseline,coalition_caught,10,0.53535,0.013832429689360866,0.5165,0.558,"[0.5335,0.5315,0.549,0.55,0.558,0.5375,0.5165,0.522,0.5195,0.536]"
voter,5,lone_liar,soft_credibility,baseline,coalition_share,10,0.3333333333333332,5.851389114294502e-17,0.33333333333333326,0.33333333333333326,"[0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326]"
voter,5,lone_liar,soft_credibility,baseline,coalition_weight_soft,10,0.26063728548507714,0.0017393754958395023,0.2578987965892425,0.26254345664739615,"[0.2624475043336292,0.26061633317189403,0.2578987965892425,0.25982546214818375,0.2581389795769281,0.26018403095850706,0.26254345664739615,0.2621911374286846,0.2623846781621359,0.2601424758341704]"
voter,5,lone_liar,soft_credibility,baseline,cred_coalition,10,2.836,0.05404653344829599,2.7475,2.906,"[2.852,2.8485,2.76975,2.79075,2.7475,2.8275,2.906,2.88775,2.89875,2.8315]"
voter,5,lone_liar,soft_credibility,baseline,cred_honest,10,4.98675,0.003433899629672725,4.9805,4.993,"[4.9835,4.988,4.9805,4.993,4.985,4.9875,4.9855,4.9865,4.9895,4.9885]"
voter,5,lone_liar,soft_credibility,baseline,mean_skips,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,5,lone_liar,soft_credibility,baseline,mean_top_is_coalition,10,0.8775999999999999,0.014334883637089227,0.8465,0.893,"[0.883,0.878,0.892,0.8645,0.8895,0.87,0.8465,0.876,0.8835,0.893]"
voter,5,lone_liar,soft_credibility,baseline,n_speakers,10,6.0,0.0,6.0,6.0,"[6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0]"
voter,5,lone_liar,soft_credibility,baseline,soft_skips,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,5,lone_liar,soft_credibility,baseline,soft_top_is_coalition,10,0.8565000000000002,0.0156542503990308,0.8245,0.872,"[0.8705,0.852,0.872,0.842,0.8705,0.846,0.8245,0.8545,0.868,0.865]"
voter,5,lone_liar,soft_credibility,baseline,uninformative_share,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,5,lone_liar,soft_credibility,baseline,weight_minus_share,10,-0.07269604784825616,0.0017393754958395181,-0.07543453674409085,-0.07078987668593716,"[-0.07088582899970411,-0.07271700016143927,-0.07543453674409085,-0.07350787118514958,-0.07519435375640526,-0.0731493023748263,-0.07078987668593716,-0.07114219590464874,-0.07094865517119742,-0.07319085749916295]"
voter,5,lone_liar,soft_credibility,baseline,weight_on_uninformative,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,5,truthful,soft_credibility,baseline,argmax_differs,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,5,truthful,soft_credibility,baseline,coalition_caught,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,5,truthful,soft_credibility,baseline,coalition_share,10,0.3333333333333332,5.851389114294502e-17,0.33333333333333326,0.33333333333333326,"[0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326]"
voter,5,truthful,soft_credibility,baseline,coalition_weight_soft,10,0.3333333333333332,5.851389114294502e-17,0.33333333333333326,0.33333333333333326,"[0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326]"
voter,5,truthful,soft_credibility,baseline,cred_coalition,10,5.0,0.0,5.0,5.0,"[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]"
voter,5,truthful,soft_credibility,baseline,cred_honest,10,5.0,0.0,5.0,5.0,"[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]"
voter,5,truthful,soft_credibility,baseline,mean_skips,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,5,truthful,soft_credibility,baseline,mean_top_is_coalition,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
voter,5,truthful,soft_credibility,baseline,n_speakers,10,6.0,0.0,6.0,6.0,"[6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0]"
voter,5,truthful,soft_credibility,baseline,soft_skips,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,5,truthful,soft_credibility,baseline,soft_top_is_coalition,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
voter,5,truthful,soft_credibility,baseline,uninformative_share,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,5,truthful,soft_credibility,baseline,weight_minus_share,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,5,truthful,soft_credibility,baseline,weight_on_uninformative,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,7,alibi,soft_credibility,baseline,argmax_differs,10,0.06720000000000001,0.006917860227227549,0.057,0.07733333333333334,"[0.07666666666666666,0.05733333333333333,0.065,0.07,0.06833333333333333,0.07733333333333334,0.07033333333333333,0.06366666666666666,0.057,0.06633333333333333]"
voter,7,alibi,soft_credibility,baseline,coalition_caught,10,0.6534666666666666,0.010391354431140353,0.6333333333333333,0.6716666666666666,"[0.6656666666666666,0.6333333333333333,0.6486666666666666,0.6716666666666666,0.65,0.6546666666666666,0.658,0.6486666666666666,0.653,0.651]"
voter,7,alibi,soft_credibility,baseline,coalition_share,10,0.25,0.0,0.25,0.25,"[0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25]"
voter,7,alibi,soft_credibility,baseline,coalition_weight_soft,10,0.09755748301880365,0.0026540395632840626,0.09333940054778755,0.10147975440122994,"[0.0959831973701178,0.10147975440122994,0.09701757310106916,0.09333940054778755,0.09750587929420601,0.09956266302173443,0.09351935492261869,0.09951024474364184,0.098634098788339,0.09902266399729208]"
voter,7,alibi,soft_credibility,baseline,cred_coalition,10,1.5202000000000002,0.12359613642129597,1.3215,1.7003333333333333,"[1.4026666666666667,1.7003333333333333,1.5418333333333334,1.3215,1.536,1.5833333333333333,1.3421666666666667,1.5853333333333333,1.588,1.6008333333333333]"
voter,7,alibi,soft_credibility,baseline,cred_honest,10,6.9728666666666665,0.0033635665961764803,6.968,6.98,"[6.971,6.972,6.968,6.974333333333333,6.9736666666666665,6.98,6.969333333333333,6.975333333333333,6.973333333333334,6.971666666666667]"
voter,7,alibi,soft_credibility,baseline,mean_skips,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,7,alibi,soft_credibility,baseline,mean_top_is_coalition,10,0.5916666666666667,0.01769703888183516,0.571,0.622,"[0.6003333333333334,0.5876666666666667,0.5913333333333334,0.6203333333333333,0.571,0.5836666666666667,0.622,0.5866666666666667,0.573,0.5806666666666667]"
voter,7,alibi,soft_credibility,baseline,n_speakers,10,8.0,0.0,8.0,8.0,"[8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0]"
voter,7,alibi,soft_credibility,baseline,soft_skips,10,0.028666666666666667,0.0037679611017362616,0.023666666666666666,0.036333333333333336,"[0.028333333333333332,0.023666666666666666,0.028666666666666667,0.029,0.030333333333333334,0.036333333333333336,0.025333333333333333,0.032,0.024333333333333332,0.028666666666666667]"
voter,7,alibi,soft_credibility,baseline,soft_top_is_coalition,10,0.5352333333333333,0.01676640527003366,0.5103333333333333,0.563,"[0.5426666666666666,0.5383333333333333,0.538,0.559,0.5103333333333333,0.519,0.563,0.533,0.5233333333333333,0.5256666666666666]"
voter,7,alibi,soft_credibility,baseline,uninformative_share,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,7,alibi,soft_credibility,baseline,weight_minus_share,10,-0.15244251698119635,0.00265403956328406,-0.15666059945221245,-0.14852024559877006,"[-0.15401680262988218,-0.14852024559877006,-0.15298242689893085,-0.15666059945221245,-0.152494120705794,-0.15043733697826558,-0.1564806450773813,-0.15048975525635816,-0.151365901211661,-0.1509773360027079]"
voter,7,alibi,soft_credibility,baseline,weight_on_uninformative,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,7,framer,soft_credibility,baseline,argmax_differs,10,0.008566666666666667,0.003174162667850422,0.0036666666666666666,0.013666666666666667,"[0.008,0.013666666666666667,0.012,0.004333333333333333,0.007,0.01,0.007333333333333333,0.0036666666666666666,0.009,0.010666666666666666]"
voter,7,framer,soft_credibility,baseline,coalition_caught,10,0.683,0.008043093809268374,0.6716666666666666,0.6996666666666667,"[0.679,0.6896666666666667,0.6896666666666667,0.6773333333333333,0.6793333333333333,0.6833333333333333,0.6716666666666666,0.6996666666666667,0.678,0.6823333333333333]"
voter,7,framer,soft_credibility,baseline,coalition_share,10,0.25,0.0,0.25,0.25,"[0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25]"
voter,7,framer,soft_credibility,baseline,coalition_weight_soft,10,0.06301114399805291,0.0018055861536824232,0.060600524527794374,0.06635853959420246,"[0.0613803499858798,0.062062347789334844,0.06199734181136544,0.062282599699507064,0.060600524527794374,0.06635853959420246,0.06555574809644192,0.06273664015756181,0.06343674319978211,0.06370060511865928]"
voter,7,framer,soft_credibility,baseline,cred_coalition,10,0.3607,0.05650143666915924,0.2855,0.4718333333333333,"[0.3368333333333333,0.3453333333333333,0.2975,0.37216666666666665,0.328,0.4718333333333333,0.42583333333333334,0.2855,0.36133333333333334,0.38266666666666665]"
voter,7,framer,soft_credibility,baseline,cred_honest,10,6.402000000000001,0.013088492731224168,6.384,6.427333333333333,"[6.390666666666666,6.398333333333333,6.408333333333333,6.402,6.384,6.427333333333333,6.414666666666666,6.391,6.394333333333333,6.4093333333333335]"
voter,7,framer,soft_credibility,baseline,mean_skips,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,7,framer,soft_credibility,baseline,mean_top_is_coalition,10,0.8127000000000001,0.013726112808785515,0.791,0.834,"[0.8123333333333334,0.8166666666666667,0.8096666666666666,0.834,0.8266666666666667,0.791,0.7913333333333333,0.8143333333333334,0.8093333333333333,0.8216666666666667]"
voter,7,framer,soft_credibility,baseline,n_speakers,10,8.0,0.0,8.0,8.0,"[8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0]"
voter,7,framer,soft_credibility,baseline,soft_skips,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,7,framer,soft_credibility,baseline,soft_top_is_coalition,10,0.8108333333333334,0.014314155990780425,0.7893333333333333,0.8333333333333334,"[0.809,0.813,0.807,0.8333333333333334,0.8276666666666667,0.7893333333333333,0.7893333333333333,0.8123333333333334,0.807,0.8203333333333334]"
voter,7,framer,soft_credibility,baseline,uninformative_share,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,7,framer,soft_credibility,baseline,weight_minus_share,10,-0.1869888560019471,0.0018055861536824236,-0.18939947547220565,-0.18364146040579757,"[-0.18861965001412023,-0.18793765221066516,-0.18800265818863454,-0.18771740030049294,-0.18939947547220565,-0.18364146040579757,-0.18444425190355807,-0.18726335984243814,-0.1865632568002179,-0.18629939488134073]"
voter,7,framer,soft_credibility,baseline,weight_on_uninformative,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,7,lone_liar,soft_credibility,baseline,argmax_differs,10,0.01736666666666667,0.00364285195559336,0.012,0.023,"[0.017,0.019,0.014333333333333333,0.013333333333333334,0.023,0.012,0.019,0.018,0.015666666666666666,0.022333333333333334]"
voter,7,lone_liar,soft_credibility,baseline,coalition_caught,10,0.5819333333333334,0.00640948371411314,0.571,0.592,"[0.5793333333333334,0.5746666666666667,0.5796666666666667,0.592,0.571,0.5846666666666667,0.5893333333333334,0.585,0.5793333333333334,0.5843333333333334]"
voter,7,lone_liar,soft_credibility,baseline,coalition_share,10,0.25,0.0,0.25,0.25,"[0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25]"
voter,7,lone_liar,soft_credibility,baseline,coalition_weight_soft,10,0.18625530657099829,0.0010290321341668667,0.1844358917291592,0.1878031252496096,"[0.18698619119745535,0.18737771492873162,0.18691340719230523,0.1844358917291592,0.1878031252496096,0.18608684792472513,0.18533863465475725,0.18608789894761707,0.18608804363363649,0.18543531025198584]"
voter,7,lone_liar,soft_credibility,baseline,cred_coalition,10,4.068,0.03573867773742821,4.009,4.127,"[4.087833333333333,4.106166666666667,4.085833333333333,4.009,4.127,4.0553333333333335,4.0295,4.0568333333333335,4.077166666666667,4.045333333333334]"
voter,7,lone_liar,soft_credibility,baseline,cred_honest,10,6.989433333333333,0.0021490738746069655,6.985,6.992333333333334,"[6.992333333333334,6.989333333333334,6.991,6.987333333333333,6.990333333333333,6.989,6.988666666666667,6.991666666666666,6.9896666666666665,6.985]"
voter,7,lone_liar,soft_credibility,baseline,mean_skips,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,7,lone_liar,soft_credibility,baseline,mean_top_is_coalition,10,0.8869333333333334,0.01663612015546776,0.8626666666666667,0.907,"[0.8913333333333333,0.8643333333333333,0.9033333333333333,0.8786666666666667,0.8706666666666667,0.903,0.8956666666666667,0.907,0.8626666666666667,0.8926666666666667]"
voter,7,lone_liar,soft_credibility,baseline,n_speakers,10,8.0,0.0,8.0,8.0,"[8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0]"
voter,7,lone_liar,soft_credibility,baseline,soft_skips,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,7,lone_liar,soft_credibility,baseline,soft_top_is_coalition,10,0.8699999999999999,0.017931281722105948,0.846,0.8913333333333333,"[0.875,0.846,0.8896666666666667,0.8653333333333333,0.8476666666666667,0.8913333333333333,0.8773333333333333,0.889,0.8473333333333334,0.8713333333333333]"
voter,7,lone_liar,soft_credibility,baseline,uninformative_share,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,7,lone_liar,soft_credibility,baseline,weight_minus_share,10,-0.06374469342900173,0.001029032134166869,-0.06556410827084083,-0.06219687475039042,"[-0.06301380880254463,-0.06262228507126842,-0.06308659280769477,-0.06556410827084083,-0.06219687475039042,-0.06391315207527484,-0.06466136534524279,-0.06391210105238296,-0.06391195636636353,-0.06456468974801416]"
voter,7,lone_liar,soft_credibility,baseline,weight_on_uninformative,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,7,truthful,soft_credibility,baseline,argmax_differs,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,7,truthful,soft_credibility,baseline,coalition_caught,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,7,truthful,soft_credibility,baseline,coalition_share,10,0.25,0.0,0.25,0.25,"[0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25]"
voter,7,truthful,soft_credibility,baseline,coalition_weight_soft,10,0.25,0.0,0.25,0.25,"[0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25]"
voter,7,truthful,soft_credibility,baseline,cred_coalition,10,7.0,0.0,7.0,7.0,"[7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0]"
voter,7,truthful,soft_credibility,baseline,cred_honest,10,7.0,0.0,7.0,7.0,"[7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0]"
voter,7,truthful,soft_credibility,baseline,mean_skips,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,7,truthful,soft_credibility,baseline,mean_top_is_coalition,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
voter,7,truthful,soft_credibility,baseline,n_speakers,10,8.0,0.0,8.0,8.0,"[8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0]"
voter,7,truthful,soft_credibility,baseline,soft_skips,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,7,truthful,soft_credibility,baseline,soft_top_is_coalition,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
voter,7,truthful,soft_credibility,baseline,uninformative_share,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,7,truthful,soft_credibility,baseline,weight_minus_share,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,7,truthful,soft_credibility,baseline,weight_on_uninformative,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
