crew,condition,rule,variant,metric,replicate,value,kind
7,truthful,soft_credibility,catch_outside,false_ejection_rate,3,0.0,outcome
7,truthful,soft_credibility,catch_outside,coalition_favorable_rate,3,0.0,outcome
7,truthful,soft_credibility,catch_outside,creator_ejection_rate,3,0.922,outcome
7,truthful,soft_credibility,catch_outside,creator_survival,3,0.078,outcome
7,truthful,soft_credibility,catch_outside,no_ejection_rate,3,0.0,outcome
7,truthful,soft_credibility,catch_outside,incident_rate,3,1.0,outcome
7,truthful,sharp_credibility,baseline,false_ejection_rate,3,0.0,outcome
7,truthful,sharp_credibility,baseline,coalition_favorable_rate,3,0.0,outcome
7,truthful,sharp_credibility,baseline,creator_ejection_rate,3,0.922,outcome
7,truthful,sharp_credibility,baseline,creator_survival,3,0.078,outcome
7,truthful,sharp_credibility,baseline,no_ejection_rate,3,0.0,outcome
7,truthful,sharp_credibility,baseline,incident_rate,3,1.0,outcome
7,truthful,sharp_credibility,alibi_off,false_ejection_rate,3,0.0,outcome
7,truthful,sharp_credibility,alibi_off,coalition_favorable_rate,3,0.0,outcome
7,truthful,sharp_credibility,alibi_off,creator_ejection_rate,3,0.922,outcome
7,truthful,sharp_credibility,alibi_off,creator_survival,3,0.078,outcome
7,truthful,sharp_credibility,alibi_off,no_ejection_rate,3,0.0,outcome
7,truthful,sharp_credibility,alibi_off,incident_rate,3,1.0,outcome
7,truthful,sharp_credibility,catch_outside,false_ejection_rate,3,0.0,outcome
7,truthful,sharp_credibility,catch_outside,coalition_favorable_rate,3,0.0,outcome
7,truthful,sharp_credibility,catch_outside,creator_ejection_rate,3,0.922,outcome
7,truthful,sharp_credibility,catch_outside,creator_survival,3,0.078,outcome
7,truthful,sharp_credibility,catch_outside,no_ejection_rate,3,0.0,outcome
7,truthful,sharp_credibility,catch_outside,incident_rate,3,1.0,outcome
7,lone_liar,mean,baseline,false_ejection_rate,3,0.112,outcome
7,lone_liar,mean,baseline,coalition_favorable_rate,3,0.158,outcome
7,lone_liar,mean,baseline,creator_ejection_rate,3,0.788,outcome
7,lone_liar,mean,baseline,creator_survival,3,0.212,outcome
7,lone_liar,mean,baseline,no_ejection_rate,3,0.046,outcome
7,lone_liar,mean,baseline,incident_rate,3,1.0,outcome
7,lone_liar,mean,alibi_off,false_ejection_rate,3,0.158,outcome
7,lone_liar,mean,alibi_off,coalition_favorable_rate,3,0.206,outcome
7,lone_liar,mean,alibi_off,creator_ejection_rate,3,0.744,outcome
7,lone_liar,mean,alibi_off,creator_survival,3,0.256,outcome
7,lone_liar,mean,alibi_off,no_ejection_rate,3,0.048,outcome
7,lone_liar,mean,alibi_off,incident_rate,3,1.0,outcome
7,lone_liar,mean,catch_outside,false_ejection_rate,3,0.112,outcome
7,lone_liar,mean,catch_outside,coalition_favorable_rate,3,0.158,outcome
7,lone_liar,mean,catch_outside,creator_ejection_rate,3,0.788,outcome
7,lone_liar,mean,catch_outside,creator_survival,3,0.212,outcome
7,lone_liar,mean,catch_outside,no_ejection_rate,3,0.046,outcome
7,lone_liar,mean,catch_outside,incident_rate,3,1.0,outcome
7,lone_liar,soft_credibility,baseline,false_ejection_rate,3,0.16,outcome
7,lone_liar,soft_credibility,baseline,coalition_favorable_rate,3,0.174,outcome
7,lone_liar,soft_credibility,baseline,creator_ejection_rate,3,0.66,outcome
7,lone_liar,soft_credibility,baseline,creator_survival,3,0.34,outcome
7,lone_liar,soft_credibility,baseline,no_ejection_rate,3,0.014,outcome
7,lone_liar,soft_credibility,baseline,incident_rate,3,1.0,outcome
7,lone_liar,soft_credibility,baseline,n_speakers,3,8.0,voter
7,lone_liar,soft_credibility,baseline,coalition_share,3,0.25,voter
7,lone_liar,soft_credibility,baseline,coalition_weight_soft,3,0.1844358917291592,voter
7,lone_liar,soft_credibility,baseline,weight_minus_share,3,-0.06556410827084083,voter
7,lone_liar,soft_credibility,baseline,cred_coalition,3,4.009,voter
7,lone_liar,soft_credibility,baseline,cred_honest,3,6.987333333333333,voter
7,lone_liar,soft_credibility,baseline,uninformative_share,3,0.0,voter
7,lone_liar,soft_credibility,baseline,weight_on_uninformative,3,0.0,voter
7,lone_liar,soft_credibility,baseline,coalition_caught,3,0.592,voter
7,lone_liar,soft_credibility,baseline,argmax_differs,3,0.013333333333333334,voter
7,lone_liar,soft_credibility,baseline,mean_top_is_coalition,3,0.8786666666666667,voter
7,lone_liar,soft_credibility,baseline,soft_top_is_coalition,3,0.8653333333333333,voter
7,lone_liar,soft_credibility,baseline,mean_skips,3,0.0,voter
7,lone_liar,soft_credibility,baseline,soft_skips,3,0.0,voter
7,lone_liar,soft_credibility,alibi_off,false_ejection_rate,3,0.2,outcome
7,lone_liar,soft_credibility,alibi_off,coalition_favorable_rate,3,0.212,outcome
7,lone_liar,soft_credibility,alibi_off,creator_ejection_rate,3,0.624,outcome
7,lone_liar,soft_credibility,alibi_off,creator_survival,3,0.376,outcome
7,lone_liar,soft_credibility,alibi_off,no_ejection_rate,3,0.012,outcome
7,lone_liar,soft_credibility,alibi_off,incident_rate,3,1.0,outcome
7,lone_liar,soft_credibility,catch_outside,false_ejection_rate,3,0.11,outcome
7,lone_liar,soft_credibility,catch_outside,coalition_favorable_rate,3,0.148,outcome
7,lone_liar,soft_credibility,catch_outside,creator_ejection_rate,3,0.79,outcome
7,lone_liar,soft_credibility,catch_outside,creator_survival,3,0.21,outcome
7,lone_liar,soft_credibility,catch_outside,no_ejection_rate,3,0.038,outcome
7,lone_liar,soft_credibility,catch_outside,incident_rate,3,1.0,outcome
7,lone_liar,sharp_credibility,baseline,false_ejection_rate,3,0.32,outcome
7,lone_liar,sharp_credibility,baseline,coalition_favorable_rate,3,0.332,outcome
7,lone_liar,sharp_credibility,baseline,creator_ejection_rate,3,0.474,outcome
7,lone_liar,sharp_credibility,baseline,creator_survival,3,0.526,outcome
7,lone_liar,sharp_credibility,baseline,no_ejection_rate,3,0.012,outcome
7,lone_liar,sharp_credibility,baseline,incident_rate,3,1.0,outcome
7,lone_liar,sharp_credibility,alibi_off,false_ejection_rate,3,0.388,outcome
7,lone_liar,sharp_credibility,alibi_off,coalition_favorable_rate,3,0.42,outcome
7,lone_liar,sharp_credibility,alibi_off,creator_ejection_rate,3,0.392,outcome
7,lone_liar,sharp_credibility,alibi_off,creator_survival,3,0.608,outcome
7,lone_liar,sharp_credibility,alibi_off,no_ejection_rate,3,0.032,outcome
7,lone_liar,sharp_credibility,alibi_off,incident_rate,3,1.0,outcome
7,lone_liar,sharp_credibility,catch_outside,false_ejection_rate,3,0.11,outcome
7,lone_liar,sharp_credibility,catch_outside,coalition_favorable_rate,3,0.148,outcome
7,lone_liar,sharp_credibility,catch_outside,creator_ejection_rate,3,0.79,outcome
7,lone_liar,sharp_credibility,catch_outside,creator_survival,3,0.21,outcome
7,lone_liar,sharp_credibility,catch_outside,no_ejection_rate,3,0.038,outcome
7,lone_liar,sharp_credibility,catch_outside,incident_rate,3,1.0,outcome
7,alibi,mean,baseline,false_ejection_rate,3,0.174,outcome
7,alibi,mean,baseline,coalition_favorable_rate,3,0.346,outcome
7,alibi,mean,baseline,creator_ejection_rate,3,0.572,outcome
7,alibi,mean,baseline,creator_survival,3,0.428,outcome
7,alibi,mean,baseline,no_ejection_rate,3,0.172,outcome
7,alibi,mean,baseline,incident_rate,3,1.0,outcome
7,alibi,mean,alibi_off,false_ejection_rate,3,0.158,outcome
7,alibi,mean,alibi_off,coalition_favorable_rate,3,0.202,outcome
7,alibi,mean,alibi_off,creator_ejection_rate,3,0.724,outcome
7,alibi,mean,alibi_off,creator_survival,3,0.276,outcome
7,alibi,mean,alibi_off,no_ejection_rate,3,0.044,outcome
7,alibi,mean,alibi_off,incident_rate,3,1.0,outcome
7,alibi,mean,catch_outside,false_ejection_rate,3,0.174,outcome
7,alibi,mean,catch_outside,coalition_favorable_rate,3,0.346,outcome
7,alibi,mean,catch_outside,creator_ejection_rate,3,0.57,outcome
7,alibi,mean,catch_outside,creator_survival,3,0.43,outcome
7,alibi,mean,catch_outside,no_ejection_rate,3,0.172,outcome
7,alibi,mean,catch_outside,incident_rate,3,1.0,outcome
7,alibi,soft_credibility,baseline,false_ejection_rate,3,0.326,outcome
7,alibi,soft_credibility,baseline,coalition_favorable_rate,3,0.49,outcome
7,alibi,soft_credibility,baseline,creator_ejection_rate,3,0.358,outcome
7,alibi,soft_credibility,baseline,creator_survival,3,0.642,outcome
7,alibi,soft_credibility,baseline,no_ejection_rate,3,0.164,outcome
7,alibi,soft_credibility,baseline,incident_rate,3,1.0,outcome
7,alibi,soft_credibility,baseline,n_speakers,3,8.0,voter
7,alibi,soft_credibility,baseline,coalition_share,3,0.25,voter
7,alibi,soft_credibility,baseline,coalition_weight_soft,3,0.09333940054778755,voter
7,alibi,soft_credibility,baseline,weight_minus_share,3,-0.15666059945221245,voter
7,alibi,soft_credibility,baseline,cred_coalition,3,1.3215,voter
7,alibi,soft_credibility,baseline,cred_honest,3,6.974333333333333,voter
7,alibi,soft_credibility,baseline,uninformative_share,3,0.0,voter
7,alibi,soft_credibility,baseline,weight_on_uninformative,3,0.0,voter
7,alibi,soft_credibility,baseline,coalition_caught,3,0.6716666666666666,voter
7,alibi,soft_credibility,baseline,argmax_differs,3,0.07,voter
7,alibi,soft_credibility,baseline,mean_top_is_coalition,3,0.6203333333333333,voter
7,alibi,soft_credibility,baseline,soft_top_is_coalition,3,0.559,voter
7,alibi,soft_credibility,baseline,mean_skips,3,0.0,voter
7,alibi,soft_credibility,baseline,soft_skips,3,0.029,voter
7,alibi,soft_credibility,alibi_off,false_ejection_rate,3,0.2,outcome
7,alibi,soft_credibility,alibi_off,coalition_favorable_rate,3,0.246,outcome
7,alibi,soft_credibility,alibi_off,creator_ejection_rate,3,0.69,outcome
7,alibi,soft_credibility,alibi_off,creator_survival,3,0.31,outcome
7,alibi,soft_credibility,alibi_off,no_ejection_rate,3,0.046,outcome
7,alibi,soft_credibility,alibi_off,incident_rate,3,1.0,outcome
7,alibi,soft_credibility,catch_outside,false_ejection_rate,3,0.156,outcome
7,alibi,soft_credibility,catch_outside,coalition_favorable_rate,3,0.314,outcome
7,alibi,soft_credibility,catch_outside,creator_ejection_rate,3,0.606,outcome
7,alibi,soft_credibility,catch_outside,creator_survival,3,0.394,outcome
7,alibi,soft_credibility,catch_outside,no_ejection_rate,3,0.158,outcome
7,alibi,soft_credibility,catch_outside,incident_rate,3,1.0,outcome
7,alibi,sharp_credibility,baseline,false_ejection_rate,3,0.41,outcome
7,alibi,sharp_credibility,baseline,coalition_favorable_rate,3,0.536,outcome
7,alibi,sharp_credibility,baseline,creator_ejection_rate,3,0.322,outcome
7,alibi,sharp_credibility,baseline,creator_survival,3,0.678,outcome
7,alibi,sharp_credibility,baseline,no_ejection_rate,3,0.126,outcome
7,alibi,sharp_credibility,baseline,incident_rate,3,1.0,outcome
7,alibi,sharp_credibility,alibi_off,false_ejection_rate,3,0.374,outcome
7,alibi,sharp_credibility,alibi_off,coalition_favorable_rate,3,0.446,outcome
7,alibi,sharp_credibility,alibi_off,creator_ejection_rate,3,0.496,outcome
7,alibi,sharp_credibility,alibi_off,creator_survival,3,0.504,outcome
7,alibi,sharp_credibility,alibi_off,no_ejection_rate,3,0.072,outcome
7,alibi,sharp_credibility,alibi_off,incident_rate,3,1.0,outcome
7,alibi,sharp_credibility,catch_outside,false_ejection_rate,3,0.142,outcome
7,alibi,sharp_credibility,catch_outside,coalition_favorable_rate,3,0.284,outcome
7,alibi,sharp_credibility,catch_outside,creator_ejection_rate,3,0.634,outcome
7,alibi,sharp_credibility,catch_outside,creator_survival,3,0.366,outcome
7,alibi,sharp_credibility,catch_outside,no_ejection_rate,3,0.142,outcome
7,alibi,sharp_credibility,catch_outside,incident_rate,3,1.0,outcome
7,framer,mean,baseline,false_ejection_rate,3,0.254,outcome
7,framer,mean,baseline,coalition_favorable_rate,3,0.298,outcome
7,framer,mean,baseline,creator_ejection_rate,3,0.596,outcome
7,framer,mean,baseline,creator_survival,3,0.404,outcome
7,framer,mean,baseline,no_ejection_rate,3,0.044,outcome
7,framer,mean,baseline,incident_rate,3,1.0,outcome
7,framer,mean,alibi_off,false_ejection_rate,3,0.488,outcome
7,framer,mean,alibi_off,coalition_favorable_rate,3,0.634,outcome
7,framer,mean,alibi_off,creator_ejection_rate,3,0.296,outcome
7,framer,mean,alibi_off,creator_survival,3,0.704,outcome
7,framer,mean,alibi_off,no_ejection_rate,3,0.146,outcome
7,framer,mean,alibi_off,incident_rate,3,1.0,outcome
7,framer,mean,catch_outside,false_ejection_rate,3,0.254,outcome
7,framer,mean,catch_outside,coalition_favorable_rate,3,0.3,outcome
7,framer,mean,catch_outside,creator_ejection_rate,3,0.594,outcome
7,framer,mean,catch_outside,creator_survival,3,0.406,outcome
7,framer,mean,catch_outside,no_ejection_rate,3,0.046,outcome
7,framer,mean,catch_outside,incident_rate,3,1.0,outcome
7,framer,soft_credibility,baseline,false_ejection_rate,3,0.238,outcome
7,framer,soft_credibility,baseline,coalition_favorable_rate,3,0.264,outcome
7,framer,soft_credibility,baseline,creator_ejection_rate,3,0.638,outcome
7,framer,soft_credibility,baseline,creator_survival,3,0.362,outcome
7,framer,soft_credibility,baseline,no_ejection_rate,3,0.026,outcome
7,framer,soft_credibility,baseline,incident_rate,3,1.0,outcome
7,framer,soft_credibility,baseline,n_speakers,3,8.0,voter
7,framer,soft_credibility,baseline,coalition_share,3,0.25,voter
7,framer,soft_credibility,baseline,coalition_weight_soft,3,0.062282599699507064,voter
7,framer,soft_credibility,baseline,weight_minus_share,3,-0.18771740030049294,voter
7,framer,soft_credibility,baseline,cred_coalition,3,0.37216666666666665,voter
7,framer,soft_credibility,baseline,cred_honest,3,6.402,voter
7,framer,soft_credibility,baseline,uninformative_share,3,0.0,voter
7,framer,soft_credibility,baseline,weight_on_uninformative,3,0.0,voter
7,framer,soft_credibility,baseline,coalition_caught,3,0.6773333333333333,voter
7,framer,soft_credibility,baseline,argmax_differs,3,0.004333333333333333,voter
7,framer,soft_credibility,baseline,mean_top_is_coalition,3,0.834,voter
7,framer,soft_credibility,baseline,soft_top_is_coalition,3,0.8333333333333334,voter
7,framer,soft_credibility,baseline,mean_skips,3,0.0,voter
7,framer,soft_credibility,baseline,soft_skips,3,0.0,voter
7,framer,soft_credibility,alibi_off,false_ejection_rate,3,0.408,outcome
7,framer,soft_credibility,alibi_off,coalition_favorable_rate,3,0.448,outcome
7,framer,soft_credibility,alibi_off,creator_ejection_rate,3,0.454,outcome
7,framer,soft_credibility,alibi_off,creator_survival,3,0.546,outcome
7,framer,soft_credibility,alibi_off,no_ejection_rate,3,0.04,outcome
7,framer,soft_credibility,alibi_off,incident_rate,3,1.0,outcome
7,framer,soft_credibility,catch_outside,false_ejection_rate,3,0.238,outcome
7,framer,soft_credibility,catch_outside,coalition_favorable_rate,3,0.264,outcome
7,framer,soft_credibility,catch_outside,creator_ejection_rate,3,0.632,outcome
7,framer,soft_credibility,catch_outside,creator_survival,3,0.368,outcome
7,framer,soft_credibility,catch_outside,no_ejection_rate,3,0.026,outcome
7,framer,soft_credibility,catch_outside,incident_rate,3,1.0,outcome
7,framer,sharp_credibility,baseline,false_ejection_rate,3,0.304,outcome
7,framer,sharp_credibility,baseline,coalition_favorable_rate,3,0.326,outcome
7,framer,sharp_credibility,baseline,creator_ejection_rate,3,0.574,outcome
7,framer,sharp_credibility,baseline,creator_survival,3,0.426,outcome
7,framer,sharp_credibility,baseline,no_ejection_rate,3,0.022,outcome
7,framer,sharp_credibility,baseline,incident_rate,3,1.0,outcome
7,framer,sharp_credibility,alibi_off,false_ejection_rate,3,0.426,outcome
7,framer,sharp_credibility,alibi_off,coalition_favorable_rate,3,0.472,outcome
7,framer,sharp_credibility,alibi_off,creator_ejection_rate,3,0.422,outcome
7,framer,sharp_credibility,alibi_off,creator_survival,3,0.578,outcome
7,framer,sharp_credibility,alibi_off,no_ejection_rate,3,0.046,outcome
7,framer,sharp_credibility,alibi_off,incident_rate,3,1.0,outcome
7,framer,sharp_credibility,catch_outside,false_ejection_rate,3,0.226,outcome
7,framer,sharp_credibility,catch_outside,coalition_favorable_rate,3,0.244,outcome
7,framer,sharp_credibility,catch_outside,creator_ejection_rate,3,0.648,outcome
7,framer,sharp_credibility,catch_outside,creator_survival,3,0.352,outcome
7,framer,sharp_credibility,catch_outside,no_ejection_rate,3,0.018,outcome
7,framer,sharp_credibility,catch_outside,incident_rate,3,1.0,outcome
7,truthful,mean,baseline,false_ejection_rate,4,0.0,outcome
7,truthful,mean,baseline,coalition_favorable_rate,4,0.0,outcome
7,truthful,mean,baseline,creator_ejection_rate,4,0.93,outcome
7,truthful,mean,baseline,creator_survival,4,0.07,outcome
7,truthful,mean,baseline,no_ejection_rate,4,0.0,outcome
7,truthful,mean,baseline,incident_rate,4,1.0,outcome
7,truthful,mean,alibi_off,false_ejection_rate,4,0.0,outcome
7,truthful,mean,alibi_off,coalition_favorable_rate,4,0.0,outcome
7,truthful,mean,alibi_off,creator_ejection_rate,4,0.93,outcome
7,truthful,mean,alibi_off,creator_survival,4,0.07,outcome
7,truthful,mean,alibi_off,no_ejection_rate,4,0.0,outcome
7,truthful,mean,alibi_off,incident_rate,4,1.0,outcome
7,truthful,mean,catch_outside,false_ejection_rate,4,0.0,outcome
7,truthful,mean,catch_outside,coalition_favorable_rate,4,0.0,outcome
7,truthful,mean,catch_outside,creator_ejection_rate,4,0.93,outcome
7,truthful,mean,catch_outside,creator_survival,4,0.07,outcome
7,truthful,mean,catch_outside,no_ejection_rate,4,0.0,outcome
7,truthful,mean,catch_outside,incident_rate,4,1.0,outcome
7,truthful,soft_credibility,baseline,false_ejection_rate,4,0.0,outcome
7,truthful,soft_credibility,baseline,coalition_favorable_rate,4,0.0,outcome
7,truthful,soft_credibility,baseline,creator_ejection_rate,4,0.93,outcome
7,truthful,soft_credibility,baseline,creator_survival,4,0.07,outcome
7,truthful,soft_credibility,baseline,no_ejection_rate,4,0.0,outcome
7,truthful,soft_credibility,baseline,incident_rate,4,1.0,outcome
7,truthful,soft_credibility,baseline,n_speakers,4,8.0,voter
7,truthful,soft_credibility,baseline,coalition_share,4,0.25,voter
7,truthful,soft_credibility,baseline,coalition_weight_soft,4,0.25,voter
7,truthful,soft_credibility,baseline,weight_minus_share,4,0.0,voter
7,truthful,soft_credibility,baseline,cred_coalition,4,7.0,voter
7,truthful,soft_credibility,baseline,cred_honest,4,7.0,voter
7,truthful,soft_credibility,baseline,uninformative_share,4,0.0,voter
7,truthful,soft_credibility,baseline,weight_on_uninformative,4,0.0,voter
7,truthful,soft_credibility,baseline,coalition_caught,4,0.0,voter
7,truthful,soft_credibility,baseline,argmax_differs,4,0.0,voter
7,truthful,soft_credibility,baseline,mean_top_is_coalition,4,1.0,voter
7,truthful,soft_credibility,baseline,soft_top_is_coalition,4,1.0,voter
7,truthful,soft_credibility,baseline,mean_skips,4,0.0,voter
7,truthful,soft_credibility,baseline,soft_skips,4,0.0,voter
7,truthful,soft_credibility,alibi_off,false_ejection_rate,4,0.0,outcome
7,truthful,soft_credibility,alibi_off,coalition_favorable_rate,4,0.0,outcome
7,truthful,soft_credibility,alibi_off,creator_ejection_rate,4,0.93,outcome
7,truthful,soft_credibility,alibi_off,creator_survival,4,0.07,outcome
7,truthful,soft_credibility,alibi_off,no_ejection_rate,4,0.0,outcome
7,truthful,soft_credibility,alibi_off,incident_rate,4,1.0,outcome
7,truthful,soft_credibility,catch_outside,false_ejection_rate,4,0.0,outcome
7,truthful,soft_credibility,catch_outside,coalition_favorable_rate,4,0.0,outcome
7,truthful,soft_credibility,catch_outside,creator_ejection_rate,4,0.93,outcome
7,truthful,soft_credibility,catch_outside,creator_survival,4,0.07,outcome
7,truthful,soft_credibility,catch_outside,no_ejection_rate,4,0.0,outcome
7,truthful,soft_credibility,catch_outside,incident_rate,4,1.0,outcome
7,truthful,sharp_credibility,baseline,false_ejection_rate,4,0.0,outcome
7,truthful,sharp_credibility,baseline,coalition_favorable_rate,4,0.0,outcome
7,truthful,sharp_credibility,baseline,creator_ejection_rate,4,0.93,outcome
7,truthful,sharp_credibility,baseline,creator_survival,4,0.07,outcome
7,truthful,sharp_credibility,baseline,no_ejection_rate,4,0.0,outcome
7,truthful,sharp_credibility,baseline,incident_rate,4,1.0,outcome
7,truthful,sharp_credibility,alibi_off,false_ejection_rate,4,0.0,outcome
7,truthful,sharp_credibility,alibi_off,coalition_favorable_rate,4,0.0,outcome
7,truthful,sharp_credibility,alibi_off,creator_ejection_rate,4,0.93,outcome
7,truthful,sharp_credibility,alibi_off,creator_survival,4,0.07,outcome
7,truthful,sharp_credibility,alibi_off,no_ejection_rate,4,0.0,outcome
7,truthful,sharp_credibility,alibi_off,incident_rate,4,1.0,outcome
7,truthful,sharp_credibility,catch_outside,false_ejection_rate,4,0.0,outcome
7,truthful,sharp_credibility,catch_outside,coalition_favorable_rate,4,0.0,outcome
7,truthful,sharp_credibility,catch_outside,creator_ejection_rate,4,0.93,outcome
7,truthful,sharp_credibility,catch_outside,creator_survival,4,0.07,outcome
7,truthful,sharp_credibility,catch_outside,no_ejection_rate,4,0.0,outcome
7,truthful,sharp_credibility,catch_outside,incident_rate,4,1.0,outcome
7,lone_liar,mean,baseline,false_ejection_rate,4,0.096,outcome
7,lone_liar,mean,baseline,coalition_favorable_rate,4,0.158,outcome
7,lone_liar,mean,baseline,creator_ejection_rate,4,0.768,outcome
7,lone_liar,mean,baseline,creator_survival,4,0.232,outcome
7,lone_liar,mean,baseline,no_ejection_rate,4,0.062,outcome
7,lone_liar,mean,baseline,incident_rate,4,1.0,outcome
7,lone_liar,mean,alibi_off,false_ejection_rate,4,0.15,outcome
7,lone_liar,mean,alibi_off,coalition_favorable_rate,4,0.21,outcome
7,lone_liar,mean,alibi_off,creator_ejection_rate,4,0.724,outcome
7,lone_liar,mean,alibi_off,creator_survival,4,0.276,outcome
7,lone_liar,mean,alibi_off,no_ejection_rate,4,0.06,outcome
7,lone_liar,mean,alibi_off,incident_rate,4,1.0,outcome
7,lone_liar,mean,catch_outside,false_ejection_rate,4,0.096,outcome
7,lone_liar,mean,catch_outside,coalition_favorable_rate,4,0.158,outcome
7,lone_liar,mean,catch_outside,creator_ejection_rate,4,0.768,outcome
7,lone_liar,mean,catch_outside,creator_survival,4,0.232,outcome
7,lone_liar,mean,catch_outside,no_ejection_rate,4,0.062,outcome
7,lone_liar,mean,catch_outside,incident_rate,4,1.0,outcome
7,lone_liar,soft_credibility,baseline,false_ejection_rate,4,0.164,outcome
7,lone_liar,soft_credibility,baseline,coalition_favorable_rate,4,0.192,outcome
7,lone_liar,soft_credibility,baseline,creator_ejection_rate,4,0.632,outcome
7,lone_liar,soft_credibility,baseline,creator_survival,4,0.368,outcome
7,lone_liar,soft_credibility,baseline,no_ejection_rate,4,0.028,outcome
7,lone_liar,soft_credibility,baseline,incident_rate,4,1.0,outcome
7,lone_liar,soft_credibility,baseline,n_speakers,4,8.0,voter
7,lone_liar,soft_credibility,baseline,coalition_share,4,0.25,voter
7,lone_liar,soft_credibility,baseline,coalition_weight_soft,4,0.1878031252496096,voter
7,lone_liar,soft_credibility,baseline,weight_minus_share,4,-0.06219687475039042,voter
7,lone_liar,soft_credibility,baseline,cred_coalition,4,4.127,voter
7,lone_liar,soft_credibility,baseline,cred_honest,4,6.990333333333333,voter
7,lone_liar,soft_credibility,baseline,uninformative_share,4,0.0,voter
7,lone_liar,soft_credibility,baseline,weight_on_uninformative,4,0.0,voter
7,lone_liar,soft_credibility,baseline,coalition_caught,4,0.571,voter
7,lone_liar,soft_credibility,baseline,argmax_differs,4,0.023,voter
7,lone_liar,soft_credibility,baseline,mean_top_is_coalition,4,0.8706666666666667,voter
7,lone_liar,soft_credibility,baseline,soft_top_is_coalition,4,0.8476666666666667,voter
7,lone_liar,soft_credibility,baseline,mean_skips,4,0.0,voter
7,lone_liar,soft_credibility,baseline,soft_skips,4,0.0,voter
7,lone_liar,soft_credibility,alibi_off,false_ejection_rate,4,0.202,outcome
7,lone_liar,soft_credibility,alibi_off,coalition_favorable_rate,4,0.226,outcome
7,lone_liar,soft_credibility,alibi_off,creator_ejection_rate,4,0.606,outcome
7,lone_liar,soft_credibility,alibi_off,creator_survival,4,0.394,outcome
7,lone_liar,soft_credibility,alibi_off,no_ejection_rate,4,0.024,outcome
7,lone_liar,soft_credibility,alibi_off,incident_rate,4,1.0,outcome
7,lone_liar,soft_credibility,catch_outside,false_ejection_rate,4,0.096,outcome
7,lone_liar,soft_credibility,catch_outside,coalition_favorable_rate,4,0.156,outcome
7,lone_liar,soft_credibility,catch_outside,creator_ejection_rate,4,0.768,outcome
7,lone_liar,soft_credibility,catch_outside,creator_survival,4,0.232,outcome
7,lone_liar,soft_credibility,catch_outside,no_ejection_rate,4,0.06,outcome
7,lone_liar,soft_credibility,catch_outside,incident_rate,4,1.0,outcome
7,lone_liar,sharp_credibility,baseline,false_ejection_rate,4,0.324,outcome
7,lone_liar,sharp_credibility,baseline,coalition_favorable_rate,4,0.346,outcome
7,lone_liar,sharp_credibility,baseline,creator_ejection_rate,4,0.454,outcome
7,lone_liar,sharp_credibility,baseline,creator_survival,4,0.546,outcome
7,lone_liar,sharp_credibility,baseline,no_ejection_rate,4,0.022,outcome
7,lone_liar,sharp_credibility,baseline,incident_rate,4,1.0,outcome
7,lone_liar,sharp_credibility,alibi_off,false_ejection_rate,4,0.388,outcome
7,lone_liar,sharp_credibility,alibi_off,coalition_favorable_rate,4,0.414,outcome
7,lone_liar,sharp_credibility,alibi_off,creator_ejection_rate,4,0.396,outcome
7,lone_liar,sharp_credibility,alibi_off,creator_survival,4,0.604,outcome
7,lone_liar,sharp_credibility,alibi_off,no_ejection_rate,4,0.026,outcome
7,lone_liar,sharp_credibility,alibi_off,incident_rate,4,1.0,outcome
7,lone_liar,sharp_credibility,catch_outside,false_ejection_rate,4,0.096,outcome
7,lone_liar,sharp_credibility,catch_outside,coalition_favorable_rate,4,0.156,outcome
7,lone_liar,sharp_credibility,catch_outside,creator_ejection_rate,4,0.768,outcome
7,lone_liar,sharp_credibility,catch_outside,creator_survival,4,0.232,outcome
7,lone_liar,sharp_credibility,catch_outside,no_ejection_rate,4,0.06,outcome
7,lone_liar,sharp_credibility,catch_outside,incident_rate,4,1.0,outcome
7,alibi,mean,baseline,false_ejection_rate,4,0.238,outcome
7,alibi,mean,baseline,coalition_favorable_rate,4,0.402,outcome
7,alibi,mean,baseline,creator_ejection_rate,4,0.526,outcome
7,alibi,mean,baseline,creator_survival,4,0.474,outcome
7,alibi,mean,baseline,no_ejection_rate,4,0.164,outcome
7,alibi,mean,baseline,incident_rate,4,1.0,outcome
7,alibi,mean,alibi_off,false_ejection_rate,4,0.174,outcome
7,alibi,mean,alibi_off,coalition_favorable_rate,4,0.214,outcome
7,alibi,mean,alibi_off,creator_ejection_rate,4,0.718,outcome
7,alibi,mean,alibi_off,creator_survival,4,0.282,outcome
7,alibi,mean,alibi_off,no_ejection_rate,4,0.04,outcome
7,alibi,mean,alibi_off,incident_rate,4,1.0,outcome
7,alibi,mean,catch_outside,false_ejection_rate,4,0.238,outcome
7,alibi,mean,catch_outside,coalition_favorable_rate,4,0.402,outcome
7,alibi,mean,catch_outside,creator_ejection_rate,4,0.526,outcome
7,alibi,mean,catch_outside,creator_survival,4,0.474,outcome
7,alibi,mean,catch_outside,no_ejection_rate,4,0.164,outcome
7,alibi,mean,catch_outside,incident_rate,4,1.0,outcome
7,alibi,soft_credibility,baseline,false_ejection_rate,4,0.4,outcome
7,alibi,soft_credibility,baseline,coalition_favorable_rate,4,0.554,outcome
7,alibi,soft_credibility,baseline,creator_ejection_rate,4,0.302,outcome
