crew,condition,rule,metric,contrast,n_replicates,mean,sd,minimum,maximum,replicate_values,variant
7,framer,sharp_credibility,creator_ejection_rate,alibi_off minus baseline,10,-0.1272,0.014942854107863345,-0.15199999999999997,-0.10000000000000003,"[-0.13399999999999995,-0.12400000000000005,-0.12799999999999995,-0.15199999999999997,-0.136,-0.14200000000000002,-0.12600000000000006,-0.10000000000000003,-0.11599999999999994,-0.11400000000000005]",
7,framer,,creator_ejection_rate,sharp_credibility minus mean,10,0.11259999999999999,0.01511584893047323,0.09399999999999997,0.13999999999999996,"[0.10999999999999999,0.10599999999999998,0.10999999999999999,0.126,0.13999999999999996,0.12000000000000005,0.126,0.09600000000000003,0.09800000000000003,0.09399999999999997]",alibi_off
7,framer,sharp_credibility,creator_survival,alibi_off minus baseline,10,0.1272,0.014942854107863352,0.10000000000000003,0.15199999999999997,"[0.13400000000000006,0.12399999999999994,0.12800000000000006,0.15199999999999997,0.136,0.14199999999999996,0.12599999999999995,0.10000000000000003,0.11600000000000005,0.11399999999999993]",
7,framer,,creator_survival,sharp_credibility minus mean,10,-0.1126,0.01511584893047323,-0.14,-0.09400000000000008,"[-0.10999999999999999,-0.1060000000000001,-0.10999999999999999,-0.126,-0.14,-0.12,-0.126,-0.09599999999999997,-0.09799999999999998,-0.09400000000000008]",alibi_off
7,framer,sharp_credibility,false_ejection_rate,alibi_off minus baseline,10,0.10300000000000001,0.018018509002319445,0.07400000000000001,0.122,"[0.10199999999999998,0.12,0.07400000000000001,0.122,0.12000000000000005,0.12,0.08200000000000002,0.08399999999999996,0.10799999999999998,0.09799999999999998]",
7,framer,,false_ejection_rate,sharp_credibility minus mean,10,-0.047799999999999995,0.015647506013561525,-0.07,-0.02200000000000002,"[-0.04199999999999998,-0.033999999999999975,-0.07,-0.062,-0.06799999999999995,-0.04799999999999999,-0.05399999999999999,-0.02200000000000002,-0.04200000000000004,-0.03600000000000003]",alibi_off
7,framer,sharp_credibility,incident_rate,alibi_off minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
7,framer,,incident_rate,sharp_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",alibi_off
7,framer,sharp_credibility,no_ejection_rate,alibi_off minus baseline,10,0.0232,0.013273197722394473,0.008,0.056,"[0.02,0.008,0.056,0.024,0.008,0.022,0.027999999999999997,0.019999999999999997,0.022,0.024]",
7,framer,,no_ejection_rate,sharp_credibility minus mean,10,-0.08959999999999999,0.012176480060619598,-0.10400000000000001,-0.064,"[-0.09599999999999999,-0.098,-0.064,-0.09999999999999999,-0.096,-0.092,-0.10400000000000001,-0.08200000000000002,-0.078,-0.086]",alibi_off
7,framer,,coalition_favorable_rate,sharp_credibility minus mean,10,0.037,0.014824903971958054,0.018000000000000016,0.064,"[0.03999999999999998,0.045999999999999985,0.03400000000000003,0.028000000000000025,0.033999999999999975,0.018000000000000016,0.019999999999999962,0.064,0.030000000000000027,0.055999999999999994]",baseline
7,framer,,creator_ejection_rate,sharp_credibility minus mean,10,-0.025599999999999977,0.013492384683385062,-0.04599999999999993,-0.008000000000000007,"[-0.016000000000000014,-0.041999999999999926,-0.02200000000000002,-0.02200000000000002,-0.026000000000000023,-0.008000000000000007,-0.009999999999999898,-0.041999999999999926,-0.02200000000000002,-0.04599999999999993]",baseline
7,framer,,creator_survival,sharp_credibility minus mean,10,0.025599999999999994,0.013492384683385077,0.008000000000000007,0.045999999999999985,"[0.01599999999999996,0.04199999999999998,0.02200000000000002,0.021999999999999964,0.026000000000000023,0.008000000000000007,0.010000000000000009,0.04199999999999998,0.02200000000000002,0.045999999999999985]",baseline
7,framer,,false_ejection_rate,sharp_credibility minus mean,10,0.0508,0.012443650768341436,0.03799999999999998,0.07,"[0.045999999999999985,0.062,0.04799999999999999,0.04999999999999999,0.03799999999999998,0.038000000000000034,0.038000000000000034,0.07,0.04799999999999999,0.07]",baseline
7,framer,,incident_rate,sharp_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",baseline
7,framer,,no_ejection_rate,sharp_credibility minus mean,10,-0.013799999999999998,0.00635609943282828,-0.022,-0.0040000000000000036,"[-0.006000000000000002,-0.016,-0.013999999999999999,-0.022,-0.0040000000000000036,-0.019999999999999997,-0.017999999999999995,-0.005999999999999998,-0.018000000000000002,-0.013999999999999999]",baseline
7,framer,sharp_credibility,coalition_favorable_rate,catch_outside minus baseline,10,-0.08299999999999999,0.013341664064126325,-0.10199999999999998,-0.055999999999999994,"[-0.08799999999999997,-0.09399999999999997,-0.08600000000000002,-0.08200000000000002,-0.066,-0.08000000000000002,-0.055999999999999994,-0.08999999999999997,-0.08600000000000002,-0.10199999999999998]",
7,framer,,coalition_favorable_rate,sharp_credibility minus mean,10,-0.0464,0.011147495981908518,-0.062,-0.02799999999999997,"[-0.04799999999999999,-0.04799999999999999,-0.05199999999999999,-0.055999999999999994,-0.03200000000000003,-0.062,-0.03600000000000003,-0.02799999999999997,-0.055999999999999994,-0.045999999999999985]",catch_outside
7,framer,sharp_credibility,creator_ejection_rate,catch_outside minus baseline,10,0.0714,0.012997435644515939,0.051999999999999935,0.08999999999999997,"[0.07600000000000007,0.08599999999999997,0.06800000000000006,0.07400000000000007,0.052000000000000046,0.061999999999999944,0.051999999999999935,0.07399999999999995,0.08000000000000007,0.08999999999999997]",
7,framer,,creator_ejection_rate,sharp_credibility minus mean,10,0.04620000000000003,0.010726913193769522,0.026000000000000023,0.06000000000000005,"[0.06000000000000005,0.04400000000000004,0.04600000000000004,0.05400000000000005,0.026000000000000023,0.05399999999999994,0.04200000000000004,0.03400000000000003,0.05800000000000005,0.04400000000000004]",catch_outside
7,framer,sharp_credibility,creator_survival,catch_outside minus baseline,10,-0.07140000000000002,0.012997435644515946,-0.09000000000000002,-0.05199999999999999,"[-0.07600000000000001,-0.08600000000000002,-0.068,-0.07400000000000001,-0.05199999999999999,-0.062,-0.05199999999999999,-0.07400000000000001,-0.08000000000000002,-0.09000000000000002]",
7,framer,,creator_survival,sharp_credibility minus mean,10,-0.046200000000000005,0.010726913193769541,-0.06000000000000005,-0.025999999999999968,"[-0.06000000000000005,-0.04400000000000004,-0.045999999999999985,-0.05400000000000005,-0.025999999999999968,-0.05399999999999999,-0.04199999999999998,-0.033999999999999975,-0.057999999999999996,-0.04400000000000004]",catch_outside
7,framer,sharp_credibility,false_ejection_rate,catch_outside minus baseline,10,-0.075,0.012832251036613448,-0.094,-0.05199999999999999,"[-0.08000000000000002,-0.08200000000000002,-0.07799999999999999,-0.07799999999999999,-0.055999999999999966,-0.068,-0.05199999999999999,-0.07800000000000001,-0.08399999999999999,-0.094]",
7,framer,,false_ejection_rate,sharp_credibility minus mean,10,-0.024199999999999996,0.00906519595914936,-0.036000000000000004,-0.008000000000000007,"[-0.03400000000000003,-0.020000000000000018,-0.03,-0.027999999999999997,-0.017999999999999988,-0.02999999999999997,-0.013999999999999957,-0.008000000000000007,-0.036000000000000004,-0.023999999999999994]",catch_outside
7,framer,sharp_credibility,incident_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
7,framer,,incident_rate,sharp_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",catch_outside
7,framer,sharp_credibility,no_ejection_rate,catch_outside minus baseline,10,-0.008000000000000002,0.003651483716701108,-0.012000000000000004,-0.0020000000000000018,"[-0.008,-0.012,-0.008,-0.004,-0.009999999999999998,-0.012000000000000004,-0.0040000000000000036,-0.012000000000000004,-0.0020000000000000018,-0.008000000000000004]",
7,framer,,no_ejection_rate,sharp_credibility minus mean,10,-0.0222,0.005846176338238333,-0.032,-0.014000000000000002,"[-0.014000000000000002,-0.028,-0.022,-0.028,-0.014000000000000002,-0.032,-0.022,-0.020000000000000004,-0.020000000000000004,-0.022000000000000002]",catch_outside
7,framer,soft_credibility,coalition_favorable_rate,alibi_off minus baseline,10,0.15539999999999998,0.02000111108024863,0.12,0.184,"[0.138,0.16600000000000004,0.16599999999999998,0.184,0.176,0.14799999999999996,0.15999999999999998,0.12,0.16200000000000003,0.134]",
7,framer,,coalition_favorable_rate,soft_credibility minus mean,10,-0.16139999999999996,0.020828399415754983,-0.18600000000000005,-0.136,"[-0.174,-0.15399999999999997,-0.136,-0.186,-0.15199999999999997,-0.18600000000000005,-0.136,-0.16799999999999993,-0.13799999999999996,-0.184]",alibi_off
7,framer,soft_credibility,creator_ejection_rate,alibi_off minus baseline,10,-0.1478,0.02036227448548473,-0.184,-0.10999999999999999,"[-0.14400000000000002,-0.15599999999999997,-0.15199999999999997,-0.184,-0.16200000000000003,-0.14199999999999996,-0.15999999999999998,-0.10999999999999999,-0.14200000000000002,-0.126]",
7,framer,,creator_ejection_rate,soft_credibility minus mean,10,0.146,0.0180616229121921,0.122,0.17600000000000005,"[0.15199999999999997,0.14200000000000002,0.122,0.15800000000000003,0.14599999999999996,0.17600000000000005,0.126,0.15800000000000003,0.122,0.15799999999999997]",alibi_off
7,framer,soft_credibility,creator_survival,alibi_off minus baseline,10,0.14780000000000001,0.02036227448548474,0.10999999999999999,0.18400000000000005,"[0.14400000000000002,0.15600000000000003,0.15200000000000002,0.18400000000000005,0.16200000000000003,0.14200000000000002,0.15999999999999998,0.10999999999999999,0.14200000000000002,0.126]",
7,framer,,creator_survival,soft_credibility minus mean,10,-0.146,0.018061622912192075,-0.17599999999999993,-0.122,"[-0.15200000000000002,-0.14200000000000002,-0.122,-0.15799999999999992,-0.14600000000000002,-0.17599999999999993,-0.126,-0.15800000000000003,-0.122,-0.15800000000000003]",alibi_off
7,framer,soft_credibility,false_ejection_rate,alibi_off minus baseline,10,0.13319999999999999,0.02221510997296911,0.10199999999999998,0.16999999999999998,"[0.11599999999999999,0.15600000000000003,0.118,0.16999999999999998,0.15800000000000003,0.122,0.124,0.10199999999999998,0.14400000000000002,0.122]",
7,framer,,false_ejection_rate,soft_credibility minus mean,10,-0.0764,0.014135848832745147,-0.09600000000000003,-0.04800000000000004,"[-0.08399999999999996,-0.06999999999999995,-0.07400000000000001,-0.08000000000000002,-0.06999999999999995,-0.09600000000000003,-0.04800000000000004,-0.08200000000000002,-0.066,-0.09400000000000003]",alibi_off
7,framer,soft_credibility,incident_rate,alibi_off minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
7,framer,,incident_rate,soft_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",alibi_off
7,framer,soft_credibility,no_ejection_rate,alibi_off minus baseline,10,0.022199999999999998,0.011754904413808638,0.010000000000000002,0.048,"[0.022,0.010000000000000002,0.048,0.014000000000000002,0.017999999999999995,0.026000000000000002,0.036,0.018000000000000002,0.017999999999999995,0.011999999999999997]",
7,framer,,no_ejection_rate,soft_credibility minus mean,10,-0.08499999999999999,0.011709445380166859,-0.10599999999999998,-0.062,"[-0.09,-0.08400000000000002,-0.062,-0.10599999999999998,-0.08200000000000002,-0.09,-0.08800000000000001,-0.08600000000000001,-0.07200000000000001,-0.09]",alibi_off
7,framer,,coalition_favorable_rate,soft_credibility minus mean,10,-0.0162,0.011013123484683564,-0.033999999999999975,-0.0020000000000000018,"[-0.01200000000000001,-0.014000000000000012,-0.0040000000000000036,-0.033999999999999975,-0.0020000000000000018,-0.033999999999999975,-0.008000000000000007,-0.01599999999999996,-0.020000000000000018,-0.018000000000000016]",baseline
7,framer,,creator_ejection_rate,soft_credibility minus mean,10,0.028400000000000016,0.012321616055624441,0.006000000000000005,0.04799999999999993,"[0.03600000000000003,0.026000000000000023,0.014000000000000012,0.04200000000000004,0.006000000000000005,0.04799999999999993,0.02400000000000002,0.030000000000000027,0.028000000000000025,0.030000000000000027]",baseline
7,framer,,creator_survival,soft_credibility minus mean,10,-0.02840000000000001,0.012321616055624459,-0.04799999999999999,-0.006000000000000005,"[-0.03600000000000003,-0.026000000000000023,-0.013999999999999957,-0.04200000000000004,-0.006000000000000005,-0.04799999999999999,-0.02400000000000002,-0.030000000000000027,-0.02799999999999997,-0.030000000000000027]",baseline
7,framer,,false_ejection_rate,soft_credibility minus mean,10,-0.008000000000000007,0.005962847939999444,-0.016000000000000014,0.0020000000000000018,"[-0.010000000000000009,-0.010000000000000009,0.0,-0.016000000000000014,-0.0020000000000000018,-0.01200000000000001,0.0020000000000000018,-0.008000000000000007,-0.01200000000000001,-0.01200000000000001]",baseline
7,framer,,incident_rate,soft_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",baseline
7,framer,,no_ejection_rate,soft_credibility minus mean,10,-0.008199999999999999,0.006957010852370433,-0.022,0.0,"[-0.0020000000000000018,-0.0040000000000000036,-0.003999999999999997,-0.018,0.0,-0.022,-0.009999999999999995,-0.008,-0.008,-0.005999999999999998]",baseline
7,framer,soft_credibility,coalition_favorable_rate,catch_outside minus baseline,10,-0.0008000000000000007,0.0013984117975602032,-0.0040000000000000036,0.0,"[-0.0020000000000000018,-0.0020000000000000018,0.0,0.0,0.0,-0.0040000000000000036,0.0,0.0,0.0,0.0]",
7,framer,,coalition_favorable_rate,soft_credibility minus mean,10,-0.0174,0.012001851708984086,-0.03799999999999998,-0.0020000000000000018,"[-0.014000000000000012,-0.016000000000000014,-0.0040000000000000036,-0.035999999999999976,-0.0020000000000000018,-0.03799999999999998,-0.008000000000000007,-0.01799999999999996,-0.020000000000000018,-0.018000000000000016]",catch_outside
7,framer,soft_credibility,creator_ejection_rate,catch_outside minus baseline,10,-0.005400000000000005,0.0029888682361946554,-0.010000000000000009,0.0,"[-0.0040000000000000036,-0.010000000000000009,-0.006000000000000005,-0.006000000000000005,-0.0040000000000000036,-0.008000000000000007,0.0,-0.008000000000000007,-0.0020000000000000018,-0.006000000000000005]",
7,framer,,creator_ejection_rate,soft_credibility minus mean,10,0.02340000000000001,0.012112436217008986,0.0020000000000000018,0.039999999999999925,"[0.03200000000000003,0.016000000000000014,0.008000000000000007,0.038000000000000034,0.0020000000000000018,0.039999999999999925,0.02400000000000002,0.02400000000000002,0.026000000000000023,0.02400000000000002]",catch_outside
7,framer,soft_credibility,creator_survival,catch_outside minus baseline,10,0.005399999999999999,0.0029888682361946498,0.0,0.010000000000000009,"[0.0040000000000000036,0.010000000000000009,0.006000000000000005,0.006000000000000005,0.0040000000000000036,0.007999999999999952,0.0,0.008000000000000007,0.0020000000000000018,0.006000000000000005]",
7,framer,,creator_survival,soft_credibility minus mean,10,-0.023400000000000004,0.012112436217009009,-0.040000000000000036,-0.0020000000000000018,"[-0.03200000000000003,-0.016000000000000014,-0.007999999999999952,-0.038000000000000034,-0.0020000000000000018,-0.040000000000000036,-0.02400000000000002,-0.023999999999999966,-0.025999999999999968,-0.02400000000000002]",catch_outside
7,framer,soft_credibility,false_ejection_rate,catch_outside minus baseline,10,-0.0006000000000000005,0.0009660917830792966,-0.0020000000000000018,0.0,"[-0.0020000000000000018,-0.0020000000000000018,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0]",
7,framer,,false_ejection_rate,soft_credibility minus mean,10,-0.008600000000000007,0.006328067986711625,-0.016000000000000014,0.0020000000000000018,"[-0.01200000000000001,-0.01200000000000001,0.0,-0.016000000000000014,-0.0020000000000000018,-0.014000000000000012,0.0020000000000000018,-0.008000000000000007,-0.01200000000000001,-0.01200000000000001]",catch_outside
7,framer,soft_credibility,incident_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
7,framer,,incident_rate,soft_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",catch_outside
7,framer,soft_credibility,no_ejection_rate,catch_outside minus baseline,10,-0.00020000000000000017,0.0006324555320336764,-0.0020000000000000018,0.0,"[0.0,0.0,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0]",
7,framer,,no_ejection_rate,soft_credibility minus mean,10,-0.008799999999999999,0.007728734264634367,-0.024,0.0,"[-0.0020000000000000018,-0.0040000000000000036,-0.003999999999999997,-0.02,0.0,-0.024,-0.009999999999999995,-0.010000000000000002,-0.008,-0.005999999999999998]",catch_outside
7,lone_liar,mean,coalition_favorable_rate,alibi_off minus baseline,10,0.046200000000000005,0.011013123484683576,0.03,0.066,"[0.058000000000000024,0.04400000000000001,0.04600000000000001,0.04799999999999999,0.05199999999999999,0.036000000000000004,0.048,0.066,0.03,0.034]",
7,lone_liar,mean,creator_ejection_rate,alibi_off minus baseline,10,-0.04420000000000003,0.009211104409594134,-0.05800000000000005,-0.026000000000000023,"[-0.05600000000000005,-0.04800000000000004,-0.040000000000000036,-0.04400000000000004,-0.04400000000000004,-0.038000000000000034,-0.04799999999999993,-0.05800000000000005,-0.026000000000000023,-0.040000000000000036]",
7,lone_liar,mean,creator_survival,alibi_off minus baseline,10,0.0442,0.009211104409594125,0.026000000000000023,0.057999999999999996,"[0.055999999999999994,0.048000000000000015,0.04000000000000001,0.04400000000000001,0.04400000000000001,0.038000000000000006,0.04799999999999999,0.057999999999999996,0.026000000000000023,0.03999999999999998]",
7,lone_liar,mean,false_ejection_rate,alibi_off minus baseline,10,0.0508,0.0120443624433453,0.029999999999999985,0.07200000000000001,"[0.062,0.054000000000000006,0.055999999999999994,0.046,0.05399999999999999,0.05,0.048,0.07200000000000001,0.029999999999999985,0.036000000000000004]",
7,lone_liar,mean,incident_rate,alibi_off minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
7,lone_liar,mean,no_ejection_rate,alibi_off minus baseline,10,-0.004600000000000002,0.00525357021462548,-0.014000000000000005,0.0020000000000000018,"[-0.0040000000000000036,-0.009999999999999995,-0.010000000000000002,0.0020000000000000018,-0.0020000000000000018,-0.014000000000000005,0.0,-0.006000000000000005,0.0,-0.0020000000000000018]",
7,lone_liar,mean,coalition_favorable_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
7,lone_liar,mean,creator_ejection_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
7,lone_liar,mean,creator_survival,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
7,lone_liar,mean,false_ejection_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
7,lone_liar,mean,incident_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
7,lone_liar,mean,no_ejection_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
7,lone_liar,sharp_credibility,coalition_favorable_rate,alibi_off minus baseline,10,0.079,0.013767917618708925,0.05399999999999999,0.09600000000000003,"[0.09199999999999997,0.08000000000000002,0.09000000000000002,0.08799999999999997,0.068,0.05399999999999999,0.07,0.09600000000000003,0.066,0.08600000000000002]",
7,lone_liar,,coalition_favorable_rate,sharp_credibility minus mean,10,0.20820000000000002,0.01924000462000407,0.17999999999999997,0.244,"[0.17999999999999997,0.244,0.194,0.214,0.204,0.20800000000000002,0.226,0.19,0.19800000000000004,0.22400000000000003]",alibi_off
7,lone_liar,sharp_credibility,creator_ejection_rate,alibi_off minus baseline,10,-0.0744,0.011768130220595323,-0.09000000000000002,-0.057999999999999996,"[-0.07999999999999996,-0.07600000000000001,-0.07799999999999996,-0.08199999999999996,-0.057999999999999996,-0.06,-0.066,-0.09000000000000002,-0.064,-0.09000000000000002]",
7,lone_liar,,creator_ejection_rate,sharp_credibility minus mean,10,-0.3328,0.01715808847162179,-0.352,-0.29999999999999993,"[-0.29999999999999993,-0.35,-0.33399999999999996,-0.352,-0.32799999999999996,-0.312,-0.34400000000000003,-0.328,-0.32999999999999996,-0.35000000000000003]",alibi_off
7,lone_liar,sharp_credibility,creator_survival,alibi_off minus baseline,10,0.07439999999999998,0.011768130220595308,0.05799999999999994,0.08999999999999997,"[0.07999999999999996,0.07599999999999996,0.07799999999999996,0.08199999999999996,0.05799999999999994,0.06000000000000005,0.06600000000000006,0.08999999999999997,0.06399999999999995,0.08999999999999997]",
7,lone_liar,,creator_survival,sharp_credibility minus mean,10,0.3328,0.01715808847162177,0.3,0.352,"[0.3,0.35,0.33399999999999996,0.352,0.32799999999999996,0.31200000000000006,0.3440000000000001,0.32799999999999996,0.32999999999999996,0.35]",alibi_off
7,lone_liar,sharp_credibility,false_ejection_rate,alibi_off minus baseline,10,0.06600000000000002,0.012183777921664696,0.04600000000000004,0.08399999999999996,"[0.07600000000000001,0.064,0.07799999999999996,0.068,0.064,0.04799999999999999,0.04600000000000004,0.08399999999999996,0.062,0.07]",
7,lone_liar,,false_ejection_rate,sharp_credibility minus mean,10,0.22559999999999997,0.013359973386533714,0.20199999999999999,0.24200000000000002,"[0.214,0.232,0.20199999999999999,0.23,0.23800000000000002,0.22199999999999998,0.21600000000000003,0.21799999999999997,0.24200000000000002,0.242]",alibi_off
7,lone_liar,sharp_credibility,incident_rate,alibi_off minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
7,lone_liar,,incident_rate,sharp_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",alibi_off
7,lone_liar,sharp_credibility,no_ejection_rate,alibi_off minus baseline,10,0.013000000000000001,0.00674948557710553,0.004,0.024000000000000004,"[0.016,0.016,0.011999999999999997,0.02,0.004,0.005999999999999998,0.024000000000000004,0.011999999999999997,0.004,0.016000000000000004]",
7,lone_liar,,no_ejection_rate,sharp_credibility minus mean,10,-0.0174,0.018524458306670013,-0.044000000000000004,0.011999999999999997,"[-0.033999999999999996,0.011999999999999997,-0.008,-0.016,-0.034,-0.013999999999999999,0.010000000000000002,-0.027999999999999997,-0.044000000000000004,-0.017999999999999995]",alibi_off
7,lone_liar,,coalition_favorable_rate,sharp_credibility minus mean,10,0.17539999999999997,0.021582915053861982,0.14600000000000002,0.208,"[0.14600000000000002,0.208,0.15,0.17400000000000002,0.18799999999999997,0.19000000000000003,0.20400000000000001,0.15999999999999998,0.16200000000000003,0.17200000000000001]",baseline
7,lone_liar,,creator_ejection_rate,sharp_credibility minus mean,10,-0.3026,0.015833859640375456,-0.32599999999999996,-0.276,"[-0.276,-0.322,-0.29600000000000004,-0.31400000000000006,-0.314,-0.29000000000000004,-0.32599999999999996,-0.29600000000000004,-0.292,-0.30000000000000004]",baseline
7,lone_liar,,creator_survival,sharp_credibility minus mean,10,0.3026,0.015833859640375467,0.276,0.32599999999999996,"[0.276,0.32200000000000006,0.29600000000000004,0.31400000000000006,0.31400000000000006,0.29000000000000004,0.32599999999999996,0.296,0.29200000000000004,0.3]",baseline
7,lone_liar,,false_ejection_rate,sharp_credibility minus mean,10,0.2104,0.013945927322659068,0.18000000000000002,0.228,"[0.19999999999999998,0.22200000000000003,0.18000000000000002,0.20800000000000002,0.228,0.22399999999999998,0.21799999999999997,0.20600000000000002,0.21000000000000002,0.208]",baseline
7,lone_liar,,incident_rate,sharp_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",baseline
7,lone_liar,,no_ejection_rate,sharp_credibility minus mean,10,-0.034999999999999996,0.013274871834493251,-0.054,-0.013999999999999999,"[-0.054,-0.013999999999999999,-0.03,-0.034,-0.04,-0.034,-0.014000000000000002,-0.046,-0.048,-0.036000000000000004]",baseline
7,lone_liar,sharp_credibility,coalition_favorable_rate,catch_outside minus baseline,10,-0.17959999999999998,0.022247097188921823,-0.214,-0.148,"[-0.148,-0.206,-0.152,-0.18400000000000002,-0.18999999999999997,-0.194,-0.214,-0.15999999999999998,-0.17,-0.178]",
7,lone_liar,,coalition_favorable_rate,sharp_credibility minus mean,10,-0.004199999999999991,0.004157990967870046,-0.010000000000000009,0.0020000000000000018,"[-0.001999999999999974,0.0020000000000000018,-0.0020000000000000018,-0.010000000000000009,-0.0020000000000000018,-0.003999999999999976,-0.009999999999999995,0.0,-0.00799999999999998,-0.005999999999999978]",catch_outside
7,lone_liar,sharp_credibility,creator_ejection_rate,catch_outside minus baseline,10,0.30300000000000005,0.016090024514862883,0.276,0.32999999999999996,"[0.276,0.318,0.29600000000000004,0.31600000000000006,0.314,0.29000000000000004,0.32999999999999996,0.29600000000000004,0.294,0.30000000000000004]",
7,lone_liar,,creator_ejection_rate,sharp_credibility minus mean,10,0.00040000000000000034,0.002065591117977291,-0.0040000000000000036,0.0040000000000000036,"[0.0,-0.0040000000000000036,0.0,0.0020000000000000018,0.0,0.0,0.0040000000000000036,0.0,0.0020000000000000018,0.0]",catch_outside
7,lone_liar,sharp_credibility,creator_survival,catch_outside minus baseline,10,-0.303,0.01609002451486289,-0.32999999999999996,-0.276,"[-0.276,-0.31800000000000006,-0.29600000000000004,-0.31600000000000006,-0.31400000000000006,-0.29000000000000004,-0.32999999999999996,-0.296,-0.29400000000000004,-0.3]",
7,lone_liar,,creator_survival,sharp_credibility minus mean,10,-0.00040000000000000034,0.002065591117977291,-0.0040000000000000036,0.0040000000000000036,"[0.0,0.0040000000000000036,0.0,-0.0020000000000000018,0.0,0.0,-0.0040000000000000036,0.0,-0.0020000000000000018,0.0]",catch_outside
7,lone_liar,sharp_credibility,false_ejection_rate,catch_outside minus baseline,10,-0.211,0.014055445761538672,-0.228,-0.18000000000000002,"[-0.19999999999999998,-0.22000000000000003,-0.18000000000000002,-0.21000000000000002,-0.228,-0.22399999999999998,-0.22199999999999998,-0.20600000000000002,-0.21200000000000002,-0.208]",
7,lone_liar,,false_ejection_rate,sharp_credibility minus mean,10,-0.0006000000000000005,0.0016465452046971307,-0.0040000000000000036,0.0020000000000000018,"[0.0,0.0020000000000000018,0.0,-0.0020000000000000018,0.0,0.0,-0.0040000000000000036,0.0,-0.0020000000000000018,0.0]",catch_outside
7,lone_liar,sharp_credibility,incident_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
7,lone_liar,,incident_rate,sharp_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",catch_outside
7,lone_liar,sharp_credibility,no_ejection_rate,catch_outside minus baseline,10,0.0314,0.013696714934611144,0.008,0.052,"[0.052,0.013999999999999999,0.027999999999999997,0.026,0.038,0.03,0.008,0.046,0.041999999999999996,0.030000000000000002]",
