analysis_status,job,group,seed,metric,generation,gap,best_observed_coalition,best_observed_defender,mc_low,mc_high,simultaneous_cell_epsilon,episodes_per_cell,pool_size
complete,multigen_none_n5_r8_k10_s5,multigen_none_n5_r8_k10,5,any_false_ejection_rate,10,0.31000000000000005,8,0,0.1257754630923375,0.48811226845383127,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s5,multigen_none_n5_r8_k10,5,coalition_game_win_rate,0,0.876,0,1,0.6917754630923375,0.9681122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s5,multigen_none_n5_r8_k10,5,coalition_game_win_rate,1,0.63,1,4,0.4457754630923375,0.8142245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s5,multigen_none_n5_r8_k10,5,coalition_game_win_rate,2,0.9099999999999999,2,5,0.7257754630923374,1.0,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s5,multigen_none_n5_r8_k10,5,coalition_game_win_rate,3,0.764,3,4,0.5797754630923375,0.9261122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s5,multigen_none_n5_r8_k10,5,coalition_game_win_rate,4,0.9199999999999999,4,5,0.7357754630923374,1.0,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s5,multigen_none_n5_r8_k10,5,coalition_game_win_rate,5,0.632,5,4,0.44777546309233746,0.8162245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s5,multigen_none_n5_r8_k10,5,coalition_game_win_rate,6,0.862,6,9,0.6777754630923375,0.9861122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s5,multigen_none_n5_r8_k10,5,coalition_game_win_rate,7,0.598,7,4,0.4137754630923375,0.7822245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s5,multigen_none_n5_r8_k10,5,coalition_game_win_rate,8,0.8220000000000001,8,9,0.6377754630923376,0.9941122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s5,multigen_none_n5_r8_k10,5,coalition_game_win_rate,9,0.6799999999999999,9,4,0.49577546309233744,0.8642245369076624,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s5,multigen_none_n5_r8_k10,5,coalition_game_win_rate,10,0.9119999999999999,4,3,0.7277754630923374,1.0,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s6,multigen_none_n5_r8_k10,6,any_false_ejection_rate,0,0.322,0,1,0.13777546309233749,0.5062245369076626,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s6,multigen_none_n5_r8_k10,6,any_false_ejection_rate,1,0.41800000000000004,1,0,0.2337754630923375,0.6022245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s6,multigen_none_n5_r8_k10,6,any_false_ejection_rate,2,0.326,2,0,0.14177546309233752,0.47811226845383126,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s6,multigen_none_n5_r8_k10,6,any_false_ejection_rate,3,0.616,0,0,0.4317754630923375,0.7621122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s6,multigen_none_n5_r8_k10,6,any_false_ejection_rate,4,0.408,4,0,0.22377546309233748,0.5741122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s6,multigen_none_n5_r8_k10,6,any_false_ejection_rate,5,0.42000000000000004,5,0,0.23577546309233752,0.6042245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s6,multigen_none_n5_r8_k10,6,any_false_ejection_rate,6,0.43,10,0,0.24577546309233747,0.5801122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s6,multigen_none_n5_r8_k10,6,any_false_ejection_rate,7,0.51,7,0,0.3257754630923375,0.6942245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s6,multigen_none_n5_r8_k10,6,any_false_ejection_rate,8,0.722,8,0,0.5377754630923375,0.9062245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s6,multigen_none_n5_r8_k10,6,any_false_ejection_rate,9,0.512,0,0,0.32777546309233746,0.6962245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s6,multigen_none_n5_r8_k10,6,any_false_ejection_rate,10,0.36600000000000005,10,2,0.18177546309233755,0.5502245369076626,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s6,multigen_none_n5_r8_k10,6,coalition_game_win_rate,0,0.926,1,1,0.7417754630923374,1.0,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s6,multigen_none_n5_r8_k10,6,coalition_game_win_rate,1,0.554,1,2,0.36977546309233755,0.7201122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s6,multigen_none_n5_r8_k10,6,coalition_game_win_rate,2,0.736,2,5,0.5517754630923375,0.9202245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s6,multigen_none_n5_r8_k10,6,coalition_game_win_rate,3,0.55,3,4,0.3657754630923375,0.7342245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s6,multigen_none_n5_r8_k10,6,coalition_game_win_rate,4,0.846,4,5,0.6617754630923375,0.9801122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s6,multigen_none_n5_r8_k10,6,coalition_game_win_rate,5,0.644,5,8,0.45977546309233747,0.8282245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s6,multigen_none_n5_r8_k10,6,coalition_game_win_rate,6,0.8079999999999999,6,7,0.6237754630923374,0.9401122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s6,multigen_none_n5_r8_k10,6,coalition_game_win_rate,7,0.9079999999999999,7,8,0.7237754630923374,1.0,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s6,multigen_none_n5_r8_k10,6,coalition_game_win_rate,8,0.438,8,4,0.25377546309233745,0.6222245369076624,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s6,multigen_none_n5_r8_k10,6,coalition_game_win_rate,9,0.634,9,5,0.4497754630923375,0.7461122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s6,multigen_none_n5_r8_k10,6,coalition_game_win_rate,10,0.622,10,2,0.43777546309233745,0.8062245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s7,multigen_none_n5_r8_k10,7,any_false_ejection_rate,0,0.148,0,1,0.0,0.3322245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s7,multigen_none_n5_r8_k10,7,any_false_ejection_rate,1,0.516,1,0,0.33177546309233746,0.6901122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s7,multigen_none_n5_r8_k10,7,any_false_ejection_rate,2,0.424,2,0,0.2397754630923375,0.6001122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s7,multigen_none_n5_r8_k10,7,any_false_ejection_rate,3,0.48800000000000004,3,0,0.30377546309233755,0.6421122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s7,multigen_none_n5_r8_k10,7,any_false_ejection_rate,4,0.34600000000000003,2,0,0.1617754630923375,0.5302245369076626,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s7,multigen_none_n5_r8_k10,7,any_false_ejection_rate,5,0.51,5,0,0.32577546309233746,0.6942245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s7,multigen_none_n5_r8_k10,7,any_false_ejection_rate,6,0.262,9,0,0.07777546309233752,0.42811226845383127,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s7,multigen_none_n5_r8_k10,7,any_false_ejection_rate,7,0.562,8,0,0.3777754630923375,0.7441122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s7,multigen_none_n5_r8_k10,7,any_false_ejection_rate,8,0.5740000000000001,9,0,0.3897754630923375,0.7461122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s7,multigen_none_n5_r8_k10,7,any_false_ejection_rate,9,0.398,6,0,0.2137754630923375,0.5822245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s7,multigen_none_n5_r8_k10,7,any_false_ejection_rate,10,0.27599999999999997,10,0,0.09177546309233747,0.4602245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s7,multigen_none_n5_r8_k10,7,coalition_game_win_rate,0,0.91,2,5,0.7257754630923374,1.0,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s7,multigen_none_n5_r8_k10,7,coalition_game_win_rate,1,0.356,1,2,0.1717754630923375,0.5402245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s7,multigen_none_n5_r8_k10,7,coalition_game_win_rate,2,0.6880000000000001,2,3,0.5037754630923374,0.8722245369076626,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s7,multigen_none_n5_r8_k10,7,coalition_game_win_rate,3,0.6159999999999999,3,4,0.43177546309233744,0.7581122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s7,multigen_none_n5_r8_k10,7,coalition_game_win_rate,4,0.9339999999999999,6,5,0.7497754630923374,1.0,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s7,multigen_none_n5_r8_k10,7,coalition_game_win_rate,5,0.504,5,6,0.3197754630923375,0.6881122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s7,multigen_none_n5_r8_k10,7,coalition_game_win_rate,6,0.8879999999999999,6,5,0.7037754630923374,1.0,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s7,multigen_none_n5_r8_k10,7,coalition_game_win_rate,7,0.552,7,6,0.36777546309233744,0.6581122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s7,multigen_none_n5_r8_k10,7,coalition_game_win_rate,8,0.45799999999999996,8,6,0.27377546309233747,0.5921122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s7,multigen_none_n5_r8_k10,7,coalition_game_win_rate,9,0.832,9,5,0.6477754630923375,0.9421122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s7,multigen_none_n5_r8_k10,7,coalition_game_win_rate,10,0.832,10,3,0.6477754630923375,0.9521122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s8,multigen_none_n5_r8_k10,8,any_false_ejection_rate,0,0.88,0,1,0.6957754630923375,0.9721122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s8,multigen_none_n5_r8_k10,8,any_false_ejection_rate,1,0.5259999999999999,1,0,0.3417754630923374,0.6721122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s8,multigen_none_n5_r8_k10,8,any_false_ejection_rate,2,0.6020000000000001,0,0,0.41777546309233754,0.7561122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s8,multigen_none_n5_r8_k10,8,any_false_ejection_rate,3,0.6259999999999999,0,0,0.44177546309233745,0.8102245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s8,multigen_none_n5_r8_k10,8,any_false_ejection_rate,4,0.612,0,0,0.4277754630923375,0.7962245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s8,multigen_none_n5_r8_k10,8,any_false_ejection_rate,5,0.474,0,0,0.2897754630923374,0.6581122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s8,multigen_none_n5_r8_k10,8,any_false_ejection_rate,6,0.392,7,0,0.2077754630923375,0.5401122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s8,multigen_none_n5_r8_k10,8,any_false_ejection_rate,7,0.518,7,0,0.33377546309233747,0.6761122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s8,multigen_none_n5_r8_k10,8,any_false_ejection_rate,8,0.788,0,0,0.6037754630923375,0.9722245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s8,multigen_none_n5_r8_k10,8,any_false_ejection_rate,9,0.6880000000000001,0,0,0.5037754630923374,0.8722245369076626,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s8,multigen_none_n5_r8_k10,8,any_false_ejection_rate,10,0.42,10,0,0.2357754630923375,0.5941122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s8,multigen_none_n5_r8_k10,8,coalition_game_win_rate,0,0.976,0,1,0.7917754630923375,1.0,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s8,multigen_none_n5_r8_k10,8,coalition_game_win_rate,1,0.636,1,2,0.4517754630923375,0.7461122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s8,multigen_none_n5_r8_k10,8,coalition_game_win_rate,2,0.722,2,10,0.5377754630923375,0.9062245369076626,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s8,multigen_none_n5_r8_k10,8,coalition_game_win_rate,3,0.6839999999999999,3,6,0.49977546309233745,0.8141122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s8,multigen_none_n5_r8_k10,8,coalition_game_win_rate,4,0.796,4,5,0.6117754630923375,0.9001122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s8,multigen_none_n5_r8_k10,8,coalition_game_win_rate,5,0.6,5,6,0.4157754630923375,0.7842245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s8,multigen_none_n5_r8_k10,8,coalition_game_win_rate,6,0.644,6,10,0.45977546309233747,0.8282245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s8,multigen_none_n5_r8_k10,8,coalition_game_win_rate,7,0.3839999999999999,7,2,0.1997754630923374,0.5381122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s8,multigen_none_n5_r8_k10,8,coalition_game_win_rate,8,0.6639999999999999,2,10,0.4797754630923375,0.7841122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s8,multigen_none_n5_r8_k10,8,coalition_game_win_rate,9,0.81,9,10,0.6257754630923376,0.9821122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s8,multigen_none_n5_r8_k10,8,coalition_game_win_rate,10,0.268,10,6,0.08377546309233752,0.4522245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s9,multigen_none_n5_r8_k10,9,any_false_ejection_rate,0,0.776,0,7,0.5917754630923375,0.8681122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s9,multigen_none_n5_r8_k10,9,any_false_ejection_rate,1,0.5680000000000001,0,0,0.38377546309233757,0.7522245369076626,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s9,multigen_none_n5_r8_k10,9,any_false_ejection_rate,2,0.644,0,0,0.4597754630923375,0.8282245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s9,multigen_none_n5_r8_k10,9,any_false_ejection_rate,3,0.41400000000000003,3,0,0.2297754630923375,0.5982245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s9,multigen_none_n5_r8_k10,9,any_false_ejection_rate,4,0.41600000000000004,0,0,0.23177546309233749,0.6002245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s9,multigen_none_n5_r8_k10,9,any_false_ejection_rate,5,0.6839999999999999,5,0,0.49977546309233745,0.8261122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s9,multigen_none_n5_r8_k10,9,any_false_ejection_rate,6,0.784,0,5,0.5997754630923375,0.9682245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s9,multigen_none_n5_r8_k10,9,any_false_ejection_rate,7,0.33,7,0,0.14577546309233752,0.5142245369076626,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s9,multigen_none_n5_r8_k10,9,any_false_ejection_rate,8,0.41200000000000003,0,0,0.22777546309233754,0.5962245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s9,multigen_none_n5_r8_k10,9,any_false_ejection_rate,9,0.514,6,0,0.32977546309233746,0.6982245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s9,multigen_none_n5_r8_k10,9,any_false_ejection_rate,10,0.48200000000000004,0,0,0.29777546309233754,0.6401122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s9,multigen_none_n5_r8_k10,9,coalition_game_win_rate,0,0.9,0,7,0.7157754630923374,0.9921122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s9,multigen_none_n5_r8_k10,9,coalition_game_win_rate,1,0.5760000000000001,1,10,0.39177546309233746,0.6721122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s9,multigen_none_n5_r8_k10,9,coalition_game_win_rate,2,0.752,4,5,0.5677754630923375,0.8821122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s9,multigen_none_n5_r8_k10,9,coalition_game_win_rate,3,0.508,3,4,0.32377546309233746,0.6922245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s9,multigen_none_n5_r8_k10,9,coalition_game_win_rate,4,0.874,8,5,0.6897754630923374,1.0,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s9,multigen_none_n5_r8_k10,9,coalition_game_win_rate,5,0.5640000000000001,5,10,0.3797754630923375,0.7482245369076626,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s9,multigen_none_n5_r8_k10,9,coalition_game_win_rate,6,0.9299999999999999,6,5,0.7457754630923374,1.0,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s9,multigen_none_n5_r8_k10,9,coalition_game_win_rate,7,0.72,7,8,0.5357754630923375,0.8601122684538313,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s9,multigen_none_n5_r8_k10,9,coalition_game_win_rate,8,0.7979999999999999,8,5,0.6137754630923374,0.9341122684538312,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s9,multigen_none_n5_r8_k10,9,coalition_game_win_rate,9,0.634,9,10,0.4497754630923375,0.8182245369076625,0.09211226845383126,500,11
complete,multigen_none_n5_r8_k10_s9,multigen_none_n5_r8_k10,9,coalition_game_win_rate,10,0.7140000000000001,10,5,0.5297754630923375,0.8701122684538313,0.09211226845383126,500,11
complete,multigen_none_n9_r8_k3_s0,multigen_none_n9_r8_k3,0,any_false_ejection_rate,0,0.04999999999999993,0,3,0.0,0.1523832580600818,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s0,multigen_none_n9_r8_k3,0,any_false_ejection_rate,1,0.608,0,0,0.4472334838798363,0.7283832580600819,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s0,multigen_none_n9_r8_k3,0,any_false_ejection_rate,2,0.694,2,0,0.5332334838798363,0.8263832580600818,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s0,multigen_none_n9_r8_k3,0,any_false_ejection_rate,3,0.6520000000000001,1,0,0.49123348387983634,0.7963832580600819,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s0,multigen_none_n9_r8_k3,0,coalition_game_win_rate,0,0.816,0,2,0.6552334838798363,0.9323832580600819,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s0,multigen_none_n9_r8_k3,0,coalition_game_win_rate,1,0.746,2,0,0.5852334838798363,0.8843832580600819,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s0,multigen_none_n9_r8_k3,0,coalition_game_win_rate,2,0.514,2,0,0.35323348387983633,0.6323832580600819,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s0,multigen_none_n9_r8_k3,0,coalition_game_win_rate,3,0.622,3,0,0.4612334838798363,0.7463832580600819,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s1,multigen_none_n9_r8_k3,1,any_false_ejection_rate,0,0.02400000000000002,0,3,0.0,0.1403832580600819,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s1,multigen_none_n9_r8_k3,1,any_false_ejection_rate,1,0.51,0,0,0.3492334838798362,0.6303832580600819,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s1,multigen_none_n9_r8_k3,1,any_false_ejection_rate,2,0.514,2,0,0.3532334838798362,0.6263832580600819,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s1,multigen_none_n9_r8_k3,1,any_false_ejection_rate,3,0.43799999999999994,1,0,0.27723348387983626,0.5763832580600818,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s1,multigen_none_n9_r8_k3,1,coalition_game_win_rate,0,0.73,0,3,0.5692334838798363,0.8643832580600819,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s1,multigen_none_n9_r8_k3,1,coalition_game_win_rate,1,0.7659999999999999,1,0,0.6052334838798362,0.9003832580600818,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s1,multigen_none_n9_r8_k3,1,coalition_game_win_rate,2,0.766,2,0,0.6052334838798363,0.8823832580600819,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s1,multigen_none_n9_r8_k3,1,coalition_game_win_rate,3,0.704,3,0,0.5432334838798363,0.8523832580600819,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s2,multigen_none_n9_r8_k3,2,any_false_ejection_rate,0,0.06999999999999995,0,3,0.0,0.1643832580600818,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s2,multigen_none_n9_r8_k3,2,any_false_ejection_rate,1,0.594,0,0,0.4332334838798363,0.7243832580600819,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s2,multigen_none_n9_r8_k3,2,any_false_ejection_rate,2,0.6200000000000001,2,0,0.4592334838798363,0.7643832580600819,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s2,multigen_none_n9_r8_k3,2,any_false_ejection_rate,3,0.46399999999999997,3,0,0.3032334838798363,0.5743832580600818,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s2,multigen_none_n9_r8_k3,2,coalition_game_win_rate,0,0.886,0,3,0.7252334838798362,0.9863832580600819,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s2,multigen_none_n9_r8_k3,2,coalition_game_win_rate,1,0.778,1,0,0.6172334838798362,0.9223832580600818,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s2,multigen_none_n9_r8_k3,2,coalition_game_win_rate,2,0.702,2,0,0.5412334838798363,0.8403832580600819,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s2,multigen_none_n9_r8_k3,2,coalition_game_win_rate,3,0.674,3,0,0.5132334838798362,0.8347665161201637,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s3,multigen_none_n9_r8_k3,3,any_false_ejection_rate,0,0.07199999999999995,0,3,0.0,0.18838325806008183,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s3,multigen_none_n9_r8_k3,3,any_false_ejection_rate,1,0.512,1,0,0.3512334838798362,0.6463832580600819,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s3,multigen_none_n9_r8_k3,3,any_false_ejection_rate,2,0.6500000000000001,2,0,0.48923348387983634,0.7943832580600819,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s3,multigen_none_n9_r8_k3,3,any_false_ejection_rate,3,0.49999999999999994,3,0,0.3392334838798362,0.6263832580600819,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s3,multigen_none_n9_r8_k3,3,coalition_game_win_rate,0,0.856,0,3,0.6952334838798362,0.9923832580600819,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s3,multigen_none_n9_r8_k3,3,coalition_game_win_rate,1,0.73,2,0,0.5692334838798363,0.8907665161201637,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s3,multigen_none_n9_r8_k3,3,coalition_game_win_rate,2,0.614,2,0,0.4532334838798363,0.7283832580600819,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s3,multigen_none_n9_r8_k3,3,coalition_game_win_rate,3,0.694,3,0,0.5332334838798363,0.8303832580600818,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s4,multigen_none_n9_r8_k3,4,any_false_ejection_rate,0,0.03600000000000003,0,2,0.0,0.1423832580600819,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s4,multigen_none_n9_r8_k3,4,any_false_ejection_rate,1,0.48399999999999993,0,0,0.3232334838798362,0.6143832580600819,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s4,multigen_none_n9_r8_k3,4,any_false_ejection_rate,2,0.6059999999999999,2,0,0.4452334838798362,0.7423832580600819,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s4,multigen_none_n9_r8_k3,4,any_false_ejection_rate,3,0.42199999999999993,0,0,0.26123348387983625,0.5643832580600818,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s4,multigen_none_n9_r8_k3,4,coalition_game_win_rate,0,0.702,0,3,0.5412334838798363,0.8203832580600818,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s4,multigen_none_n9_r8_k3,4,coalition_game_win_rate,1,0.7000000000000001,1,0,0.5392334838798363,0.8607665161201637,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s4,multigen_none_n9_r8_k3,4,coalition_game_win_rate,2,0.726,2,0,0.5652334838798363,0.8523832580600819,0.08038325806008187,500,4
complete,multigen_none_n9_r8_k3_s4,multigen_none_n9_r8_k3,4,coalition_game_win_rate,3,0.6559999999999999,3,0,0.49523348387983623,0.7883832580600818,0.08038325806008187,500,4
complete,multigen_dependence_n7_r8_k4_s0,multigen_dependence_n7_r8_k4,0,any_false_ejection_rate,0,0.22199999999999998,0,3,0.05577418637308895,0.3051129068134555,0.0831129068134555,500,5
complete,multigen_dependence_n7_r8_k4_s0,multigen_dependence_n7_r8_k4,0,any_false_ejection_rate,1,0.618,2,0,0.45177418637308897,0.784225813626911,0.0831129068134555,500,5
complete,multigen_dependence_n7_r8_k4_s0,multigen_dependence_n7_r8_k4,0,any_false_ejection_rate,2,0.7080000000000001,0,0,0.541774186373089,0.8731129068134555,0.0831129068134555,500,5
complete,multigen_dependence_n7_r8_k4_s0,multigen_dependence_n7_r8_k4,0,any_false_ejection_rate,3,0.614,3,0,0.44777418637308897,0.780225813626911,0.0831129068134555,500,5
complete,multigen_dependence_n7_r8_k4_s0,multigen_dependence_n7_r8_k4,0,any_false_ejection_rate,4,0.736,4,0,0.569774186373089,0.8731129068134555,0.0831129068134555,500,5
complete,multigen_dependence_n7_r8_k4_s0,multigen_dependence_n7_r8_k4,0,coalition_game_win_rate,0,0.892,0,3,0.725774186373089,0.9791129068134555,0.0831129068134555,500,5
complete,multigen_dependence_n7_r8_k4_s0,multigen_dependence_n7_r8_k4,0,coalition_game_win_rate,1,0.62,2,0,0.453774186373089,0.786225813626911,0.0831129068134555,500,5
complete,multigen_dependence_n7_r8_k4_s0,multigen_dependence_n7_r8_k4,0,coalition_game_win_rate,2,0.6279999999999999,2,0,0.4617741863730889,0.7942258136269109,0.0831129068134555,500,5
complete,multigen_dependence_n7_r8_k4_s0,multigen_dependence_n7_r8_k4,0,coalition_game_win_rate,3,0.4,3,0,0.233774186373089,0.566225813626911,0.0831129068134555,500,5
complete,multigen_dependence_n7_r8_k4_s0,multigen_dependence_n7_r8_k4,0,coalition_game_win_rate,4,0.726,4,0,0.559774186373089,0.892225813626911,0.0831129068134555,500,5
complete,multigen_dependence_n7_r8_k4_s1,multigen_dependence_n7_r8_k4,1,any_false_ejection_rate,0,0.246,0,3,0.07977418637308897,0.3291129068134555,0.0831129068134555,500,5
complete,multigen_dependence_n7_r8_k4_s1,multigen_dependence_n7_r8_k4,1,any_false_ejection_rate,1,0.566,3,0,0.3997741863730889,0.7111129068134555,0.0831129068134555,500,5
