analysis_status,group,table,cell,metric,metric_label,expected_seeds,included_seeds,complete,n_seeds,mean,sd
complete,multigen_none_n7_r1_k10,crossplay,C10|D9,false_ejections_per_meeting,false_ejections_per_meeting,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.2984000000000001,0.07113555135561028
complete,multigen_none_n7_r1_k10,crossplay,C10|D9,mean_false_ejections,mean_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.2984000000000001,0.07113555135561028
complete,multigen_none_n7_r1_k10,crossplay,C10|D9,mean_rounds_played,mean_rounds_played,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,1.0,0.0
complete,multigen_none_n7_r1_k10,crossplay,C10|D9,same_target_vote_rate,same_target_vote_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.5258,0.08376395406139803
complete,multigen_none_n7_r1_k10,crossplay,C1|D0,any_false_ejection_rate,any_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.0692,0.020681714951457323
complete,multigen_none_n7_r1_k10,crossplay,C1|D0,coalition_favorable_rate,coalition_favorable_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.0974,0.023740261161158276
complete,multigen_none_n7_r1_k10,crossplay,C1|D0,creator_ejection_rate,creator_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.679,0.042794080587545434
complete,multigen_none_n7_r1_k10,crossplay,C1|D0,false_ejection_rate,false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.0692,0.020681714951457323
complete,multigen_none_n7_r1_k10,crossplay,C1|D0,false_ejections_per_meeting,false_ejections_per_meeting,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.0692,0.020681714951457323
complete,multigen_none_n7_r1_k10,crossplay,C1|D0,mean_false_ejections,mean_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.0692,0.020681714951457323
complete,multigen_none_n7_r1_k10,crossplay,C1|D0,mean_rounds_played,mean_rounds_played,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,1.0,0.0
complete,multigen_none_n7_r1_k10,crossplay,C1|D0,same_target_vote_rate,same_target_vote_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.5072,0.13576515671473952
complete,multigen_none_n7_r1_k10,crossplay,C1|D1,any_false_ejection_rate,any_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.5631999999999999,0.06216251103179291
complete,multigen_none_n7_r1_k10,crossplay,C1|D1,coalition_favorable_rate,coalition_favorable_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.7478,0.03423383641305128
complete,multigen_none_n7_r1_k10,crossplay,C1|D1,creator_ejection_rate,creator_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.11280000000000001,0.01914157778240864
complete,multigen_none_n7_r1_k10,crossplay,C1|D1,false_ejection_rate,false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.5631999999999999,0.06216251103179291
complete,multigen_none_n7_r1_k10,crossplay,C1|D1,false_ejections_per_meeting,false_ejections_per_meeting,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.5631999999999999,0.06216251103179291
complete,multigen_none_n7_r1_k10,crossplay,C1|D1,mean_false_ejections,mean_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.5631999999999999,0.06216251103179291
complete,multigen_none_n7_r1_k10,crossplay,C1|D1,mean_rounds_played,mean_rounds_played,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,1.0,0.0
complete,multigen_none_n7_r1_k10,crossplay,C1|D1,same_target_vote_rate,same_target_vote_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.5347999999999999,0.08941389402349303
complete,multigen_none_n7_r1_k10,crossplay,C1|D10,any_false_ejection_rate,any_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.33899999999999997,0.077346263286887
complete,multigen_none_n7_r1_k10,crossplay,C1|D10,coalition_favorable_rate,coalition_favorable_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.5700000000000001,0.1093292682171105
complete,multigen_none_n7_r1_k10,crossplay,C1|D10,creator_ejection_rate,creator_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.221,0.08247962711414795
complete,multigen_none_n7_r1_k10,crossplay,C1|D10,false_ejection_rate,false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.33899999999999997,0.077346263286887
complete,multigen_none_n7_r1_k10,crossplay,C1|D10,false_ejections_per_meeting,false_ejections_per_meeting,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.33899999999999997,0.077346263286887
complete,multigen_none_n7_r1_k10,crossplay,C1|D10,mean_false_ejections,mean_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.33899999999999997,0.077346263286887
complete,multigen_none_n7_r1_k10,crossplay,C1|D10,mean_rounds_played,mean_rounds_played,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,1.0,0.0
complete,multigen_none_n7_r1_k10,crossplay,C1|D10,same_target_vote_rate,same_target_vote_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.52,0.0867025566712616
complete,multigen_none_n7_r1_k10,crossplay,C1|D2,any_false_ejection_rate,any_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.21380000000000005,0.06217144753734538
complete,multigen_none_n7_r1_k10,crossplay,C1|D2,coalition_favorable_rate,coalition_favorable_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.43979999999999997,0.10418125231217626
complete,multigen_none_n7_r1_k10,crossplay,C1|D2,creator_ejection_rate,creator_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.29359999999999997,0.07881229458515833
complete,multigen_none_n7_r1_k10,crossplay,C1|D2,false_ejection_rate,false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.21380000000000005,0.06217144753734538
complete,multigen_none_n7_r1_k10,crossplay,C1|D2,false_ejections_per_meeting,false_ejections_per_meeting,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.21380000000000005,0.06217144753734538
complete,multigen_none_n7_r1_k10,crossplay,C1|D2,mean_false_ejections,mean_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.21380000000000005,0.06217144753734538
complete,multigen_none_n7_r1_k10,crossplay,C1|D2,mean_rounds_played,mean_rounds_played,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,1.0,0.0
complete,multigen_none_n7_r1_k10,crossplay,C1|D2,same_target_vote_rate,same_target_vote_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.5344,0.13554105569080455
complete,multigen_none_n7_r1_k10,crossplay,C1|D3,any_false_ejection_rate,any_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.418,0.06333684200807264
complete,multigen_none_n7_r1_k10,crossplay,C1|D3,coalition_favorable_rate,coalition_favorable_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.643,0.06260457917224051
complete,multigen_none_n7_r1_k10,crossplay,C1|D3,creator_ejection_rate,creator_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.1658,0.04490434277439098
complete,multigen_none_n7_r1_k10,crossplay,C1|D3,false_ejection_rate,false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.418,0.06333684200807264
complete,multigen_none_n7_r1_k10,crossplay,C1|D3,false_ejections_per_meeting,false_ejections_per_meeting,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.418,0.06333684200807264
complete,multigen_none_n7_r1_k10,crossplay,C1|D3,mean_false_ejections,mean_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.418,0.06333684200807264
complete,multigen_none_n7_r1_k10,crossplay,C1|D3,mean_rounds_played,mean_rounds_played,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,1.0,0.0
complete,multigen_none_n7_r1_k10,crossplay,C1|D3,same_target_vote_rate,same_target_vote_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.5229999999999999,0.08389543756632088
complete,multigen_none_n7_r1_k10,crossplay,C1|D4,any_false_ejection_rate,any_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.3692,0.06097139584355201
complete,multigen_none_n7_r1_k10,crossplay,C1|D4,coalition_favorable_rate,coalition_favorable_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.6005999999999999,0.07958252181087111
complete,multigen_none_n7_r1_k10,crossplay,C1|D4,creator_ejection_rate,creator_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.20579999999999998,0.05391722050204986
complete,multigen_none_n7_r1_k10,crossplay,C1|D4,false_ejection_rate,false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.3692,0.06097139584355201
complete,multigen_none_n7_r1_k10,crossplay,C1|D4,false_ejections_per_meeting,false_ejections_per_meeting,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.3692,0.06097139584355201
complete,multigen_none_n7_r1_k10,crossplay,C1|D4,mean_false_ejections,mean_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.3692,0.06097139584355201
complete,multigen_none_n7_r1_k10,crossplay,C1|D4,mean_rounds_played,mean_rounds_played,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,1.0,0.0
complete,multigen_none_n7_r1_k10,crossplay,C1|D4,same_target_vote_rate,same_target_vote_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.5016,0.11583820133655774
complete,multigen_none_n7_r1_k10,crossplay,C1|D5,any_false_ejection_rate,any_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.3922,0.06127859876552879
complete,multigen_none_n7_r1_k10,crossplay,C1|D5,coalition_favorable_rate,coalition_favorable_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.6264,0.06592790675342944
complete,multigen_none_n7_r1_k10,crossplay,C1|D5,creator_ejection_rate,creator_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.1618,0.05226811222490779
complete,multigen_none_n7_r1_k10,crossplay,C1|D5,false_ejection_rate,false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.3922,0.06127859876552879
complete,multigen_none_n7_r1_k10,crossplay,C1|D5,false_ejections_per_meeting,false_ejections_per_meeting,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.3922,0.06127859876552879
complete,multigen_none_n7_r1_k10,crossplay,C1|D5,mean_false_ejections,mean_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.3922,0.06127859876552879
complete,multigen_none_n7_r1_k10,crossplay,C1|D5,mean_rounds_played,mean_rounds_played,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,1.0,0.0
complete,multigen_none_n7_r1_k10,crossplay,C1|D5,same_target_vote_rate,same_target_vote_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.5204000000000001,0.10803209399679956
complete,multigen_none_n7_r1_k10,crossplay,C1|D6,any_false_ejection_rate,any_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.34940000000000004,0.053707437928920874
complete,multigen_none_n7_r1_k10,crossplay,C1|D6,coalition_favorable_rate,coalition_favorable_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.5714,0.05857606640561959
complete,multigen_none_n7_r1_k10,crossplay,C1|D6,creator_ejection_rate,creator_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.24020000000000002,0.05838150392033422
complete,multigen_none_n7_r1_k10,crossplay,C1|D6,false_ejection_rate,false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.34940000000000004,0.053707437928920874
complete,multigen_none_n7_r1_k10,crossplay,C1|D6,false_ejections_per_meeting,false_ejections_per_meeting,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.34940000000000004,0.053707437928920874
complete,multigen_none_n7_r1_k10,crossplay,C1|D6,mean_false_ejections,mean_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.34940000000000004,0.053707437928920874
complete,multigen_none_n7_r1_k10,crossplay,C1|D6,mean_rounds_played,mean_rounds_played,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,1.0,0.0
complete,multigen_none_n7_r1_k10,crossplay,C1|D6,same_target_vote_rate,same_target_vote_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.5246000000000002,0.08754452835240158
complete,multigen_none_n7_r1_k10,crossplay,C1|D7,any_false_ejection_rate,any_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.37859999999999994,0.07282887095406906
complete,multigen_none_n7_r1_k10,crossplay,C1|D7,coalition_favorable_rate,coalition_favorable_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.6186,0.07243725254008157
complete,multigen_none_n7_r1_k10,crossplay,C1|D7,creator_ejection_rate,creator_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.1518,0.041046856693837654
complete,multigen_none_n7_r1_k10,crossplay,C1|D7,false_ejection_rate,false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.37859999999999994,0.07282887095406906
complete,multigen_none_n7_r1_k10,crossplay,C1|D7,false_ejections_per_meeting,false_ejections_per_meeting,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.37859999999999994,0.07282887095406906
complete,multigen_none_n7_r1_k10,crossplay,C1|D7,mean_false_ejections,mean_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.37859999999999994,0.07282887095406906
complete,multigen_none_n7_r1_k10,crossplay,C1|D7,mean_rounds_played,mean_rounds_played,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,1.0,0.0
complete,multigen_none_n7_r1_k10,crossplay,C1|D7,same_target_vote_rate,same_target_vote_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.5287999999999999,0.10120254717918692
complete,multigen_none_n7_r1_k10,crossplay,C1|D8,any_false_ejection_rate,any_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.3562,0.05618580287265142
complete,multigen_none_n7_r1_k10,crossplay,C1|D8,coalition_favorable_rate,coalition_favorable_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.6092,0.05763640824648563
complete,multigen_none_n7_r1_k10,crossplay,C1|D8,creator_ejection_rate,creator_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.21259999999999998,0.04882667758965835
complete,multigen_none_n7_r1_k10,crossplay,C1|D8,false_ejection_rate,false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.3562,0.05618580287265142
complete,multigen_none_n7_r1_k10,crossplay,C1|D8,false_ejections_per_meeting,false_ejections_per_meeting,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.3562,0.05618580287265142
complete,multigen_none_n7_r1_k10,crossplay,C1|D8,mean_false_ejections,mean_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.3562,0.05618580287265142
complete,multigen_none_n7_r1_k10,crossplay,C1|D8,mean_rounds_played,mean_rounds_played,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,1.0,0.0
complete,multigen_none_n7_r1_k10,crossplay,C1|D8,same_target_vote_rate,same_target_vote_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.5298,0.09682722298564135
complete,multigen_none_n7_r1_k10,crossplay,C1|D9,any_false_ejection_rate,any_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.3364,0.06783509416224023
complete,multigen_none_n7_r1_k10,crossplay,C1|D9,coalition_favorable_rate,coalition_favorable_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.5516000000000001,0.09257213403611261
complete,multigen_none_n7_r1_k10,crossplay,C1|D9,creator_ejection_rate,creator_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.20659999999999998,0.07433886377035008
complete,multigen_none_n7_r1_k10,crossplay,C1|D9,false_ejection_rate,false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.3364,0.06783509416224023
complete,multigen_none_n7_r1_k10,crossplay,C1|D9,false_ejections_per_meeting,false_ejections_per_meeting,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.3364,0.06783509416224023
complete,multigen_none_n7_r1_k10,crossplay,C1|D9,mean_false_ejections,mean_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.3364,0.06783509416224023
complete,multigen_none_n7_r1_k10,crossplay,C1|D9,mean_rounds_played,mean_rounds_played,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,1.0,0.0
complete,multigen_none_n7_r1_k10,crossplay,C1|D9,same_target_vote_rate,same_target_vote_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.5102,0.1067185290586618
complete,multigen_none_n7_r1_k10,crossplay,C2|D0,any_false_ejection_rate,any_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.0806,0.0339417802191406
complete,multigen_none_n7_r1_k10,crossplay,C2|D0,coalition_favorable_rate,coalition_favorable_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.11440000000000002,0.03922357567699417
complete,multigen_none_n7_r1_k10,crossplay,C2|D0,creator_ejection_rate,creator_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.6796,0.036609652643348936
complete,multigen_none_n7_r1_k10,crossplay,C2|D0,false_ejection_rate,false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.0806,0.0339417802191406
complete,multigen_none_n7_r1_k10,crossplay,C2|D0,false_ejections_per_meeting,false_ejections_per_meeting,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.0806,0.0339417802191406
complete,multigen_none_n7_r1_k10,crossplay,C2|D0,mean_false_ejections,mean_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.0806,0.0339417802191406
complete,multigen_none_n7_r1_k10,crossplay,C2|D0,mean_rounds_played,mean_rounds_played,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,1.0,0.0
complete,multigen_none_n7_r1_k10,crossplay,C2|D0,same_target_vote_rate,same_target_vote_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.49240000000000006,0.09017908109238343
complete,multigen_none_n7_r1_k10,crossplay,C2|D1,any_false_ejection_rate,any_false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.3492,0.048736935571380445
complete,multigen_none_n7_r1_k10,crossplay,C2|D1,coalition_favorable_rate,coalition_favorable_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.6102000000000001,0.08164666421708715
complete,multigen_none_n7_r1_k10,crossplay,C2|D1,creator_ejection_rate,creator_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.18520000000000003,0.061160626404756696
complete,multigen_none_n7_r1_k10,crossplay,C2|D1,false_ejection_rate,false_ejection_rate,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.3492,0.048736935571380445
complete,multigen_none_n7_r1_k10,crossplay,C2|D1,false_ejections_per_meeting,false_ejections_per_meeting,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.3492,0.048736935571380445
complete,multigen_none_n7_r1_k10,crossplay,C2|D1,mean_false_ejections,mean_false_ejections,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,10,0.3492,0.048736935571380445
